time,X,Y,speed,acc,real_acc
531,2229513.748,932891.7269,7.92,0.17,-0.16
532,2229516.967,932884.6723,7.75,0.17,-0.17
533,2229520.105,932877.7733,7.58,0.17,-0.17
534,2229523.155,932871.0353,7.4,0.18,-0.18
535,2229526.11,932864.4641,7.21,0.19,-0.19
536,2229528.969,932858.0542,7.02,0.19,-0.19
537,2229531.756,932851.7563,6.89,0.13,-0.13
538,2229534.499,932845.5099,6.82,0.07,-0.07
539,2229537.228,932839.2547,6.82,0.01,0
540,2229539.973,932832.9304,6.89,0.06,0.07
541,2229542.763,932826.4799,7.03,0.14,0.14
542,2229545.627,932819.8601,7.21,0.18,0.18
543,2229548.593,932813.0315,7.44,0.24,0.23
544,2229551.688,932805.9544,7.72,0.28,0.28
545,2229554.942,932798.589,8.05,0.33,0.33
546,2229558.383,932790.8959,8.43,0.37,0.38
547,2229562.031,932782.8464,8.84,0.42,0.41
548,2229565.88,932774.4565,9.23,0.39,0.39
549,2229569.917,932765.7532,9.59,0.36,0.36
550,2229574.129,932756.7637,9.93,0.34,0.34
551,2229578.5,932747.515,10.23,0.31,0.3
552,2229583.016,932738.0387,10.5,0.27,0.27
553,2229587.65,932728.3851,10.71,0.2,0.21
554,2229592.372,932718.6089,10.86,0.16,0.15
555,2229597.153,932708.7649,10.94,0.08,0.08
556,2229601.963,932698.9078,10.97,0.04,0.03
557,2229606.773,932689.0925,10.93,0.04,-0.04
558,2229611.556,932679.3686,10.84,0.1,-0.09
559,2229616.294,932669.7645,10.71,0.13,-0.13
560,2229620.972,932660.3037,10.55,0.15,-0.16
561,2229625.575,932651.0094,10.37,0.19,-0.18
562,2229630.086,932641.9052,10.16,0.21,-0.21
563,2229634.49,932633.0142,9.92,0.24,-0.24
564,2229638.774,932624.3581,9.66,0.26,-0.26
565,2229642.924,932615.9509,9.38,0.28,-0.28
566,2229646.932,932607.805,9.08,0.3,-0.3
567,2229650.787,932599.9328,8.77,0.32,-0.31
568,2229654.479,932592.3465,8.44,0.33,-0.33
569,2229658,932585.0538,8.1,0.34,-0.34
570,2229661.349,932578.0437,7.77,0.33,-0.33
571,2229664.529,932571.3006,7.46,0.32,-0.31
572,2229667.542,932564.8088,7.16,0.3,-0.3
573,2229670.389,932558.5526,6.87,0.28,-0.29
574,2229673.074,932552.5165,6.61,0.28,-0.26
575,2229675.604,932546.6766,6.36,0.25,-0.25
576,2229678.016,932540.9769,6.19,0.18,-0.17
577,2229680.352,932535.3532,6.09,0.11,-0.1
578,2229682.655,932529.7412,6.07,0.04,-0.02
579,2229684.967,932524.0768,6.12,0.05,0.05
580,2229687.33,932518.2979,6.24,0.13,0.12
581,2229689.78,932512.3504,6.43,0.19,0.19
582,2229692.355,932506.1828,6.68,0.25,0.25
583,2229695.09,932499.743,7,0.32,0.32
584,2229698.022,932492.9794,7.37,0.37,0.37
585,2229701.187,932485.8402,7.81,0.45,0.44
586,2229704.615,932478.2842,8.3,0.49,0.49
587,2229708.303,932470.3135,8.78,0.49,0.48
588,2229712.245,932461.9409,9.25,0.47,0.47
589,2229716.432,932453.1791,9.71,0.46,0.46
590,2229720.856,932444.0411,10.15,0.44,0.44
591,2229725.508,932434.5395,10.58,0.43,0.43
592,2229730.377,932424.6938,10.98,0.41,0.4
593,2229735.441,932414.5501,11.34,0.35,0.36
594,2229740.671,932404.1613,11.63,0.3,0.29
595,2229746.043,932393.5803,11.87,0.24,0.24
596,2229751.528,932382.8597,12.04,0.18,0.17
597,2229757.099,932372.0548,12.16,0.11,0.12
598,2229762.717,932361.2305,12.2,0.05,0.04
599,2229768.344,932350.4539,12.16,0.04,-0.04
600,2229773.94,932339.7923,12.04,0.12,-0.12
601,2229779.464,932329.3129,11.85,0.2,-0.19
602,2229784.879,932319.0829,11.57,0.27,-0.28
603,2229790.139,932309.168,11.22,0.35,-0.35
604,2229795.186,932299.6284,10.79,0.43,-0.43
605,2229799.956,932290.5226,10.28,0.51,-0.51
606,2229804.387,932281.9091,9.69,0.6,-0.59
607,2229808.414,932273.8467,9.01,0.68,-0.68
608,2229811.973,932266.3761,8.28,0.75,-0.73
609,2229814.994,932259.468,7.54,0.78,-0.74
610,2229817.405,932253.075,6.83,0.8,-0.71
611,2229819.134,932247.1499,6.17,0.82,-0.66
612,2229820.11,932241.6456,5.59,0.86,-0.58
613,2229820.261,932236.5147,5.13,0.91,-0.46
614,2229819.529,932231.7065,4.86,0.94,-0.27
615,2229817.905,932227.1554,4.83,0.93,-0.03
616,2229815.396,932222.7923,5.03,0.91,0.2
617,2229812.006,932218.5479,5.43,0.89,0.4
618,2229807.741,932214.3531,5.98,0.87,0.55
619,2229802.608,932210.1386,6.64,0.87,0.66
620,2229796.63,932205.846,7.36,0.85,0.72
621,2229789.915,932201.4589,8.02,0.75,0.66
622,2229782.588,932196.9715,8.59,0.62,0.57
623,2229774.776,932192.3781,9.06,0.49,0.47
624,2229766.605,932187.6729,9.43,0.38,0.37
625,2229758.198,932182.857,9.69,0.26,0.26
626,2229749.659,932177.958,9.84,0.15,0.15
627,2229741.093,932173.0106,9.89,0.06,0.05
628,2229732.602,932168.0493,9.83,0.08,-0.06
629,2229724.288,932163.1084,9.67,0.18,-0.16
630,2229716.254,932158.2225,9.4,0.28,-0.27
631,2229708.589,932153.4264,9.04,0.38,-0.36
632,2229701.334,932148.7561,8.63,0.43,-0.41
633,2229694.517,932144.2476,8.17,0.46,-0.46
634,2229688.164,932139.9372,7.68,0.51,-0.49
635,2229682.304,932135.861,7.14,0.54,-0.54
636,2229676.947,932132.0436,6.58,0.56,-0.56
637,2229672.042,932128.4621,6.07,0.51,-0.51
638,2229667.518,932125.0821,5.65,0.44,-0.42
639,2229663.306,932121.869,5.3,0.35,-0.35
640,2229659.337,932118.7884,5.02,0.27,-0.28
641,2229655.542,932115.8058,4.83,0.21,-0.19
642,2229651.853,932112.8823,4.71,0.12,-0.12
643,2229648.21,932109.9619,4.67,0.05,-0.04
644,2229644.552,932106.9842,4.72,0.06,0.05
645,2229640.82,932103.8888,4.85,0.14,0.13
646,2229636.954,932100.6154,5.07,0.22,0.22
647,2229632.895,932097.1037,5.37,0.31,0.3
648,2229628.593,932093.3009,5.74,0.38,0.37
649,2229624.043,932089.1858,6.14,0.41,0.4
650,2229619.247,932084.745,6.54,0.41,0.4
651,2229614.211,932079.9647,6.94,0.42,0.4
652,2229608.936,932074.8316,7.36,0.42,0.42
653,2229603.431,932069.3339,7.78,0.44,0.42
654,2229597.71,932063.4672,8.19,0.43,0.41
655,2229591.791,932057.229,8.6,0.42,0.41
656,2229585.691,932050.6166,9,0.41,0.4
657,2229579.428,932043.6274,9.38,0.41,0.38
658,2229573.019,932036.259,9.77,0.41,0.39
659,2229566.481,932028.5059,10.14,0.4,0.37
660,2229559.827,932020.3518,10.52,0.41,0.38
661,2229553.066,932011.7775,10.92,0.43,0.4
662,2229546.211,932002.7641,11.32,0.45,0.4
663,2229539.272,931993.2922,11.74,0.47,0.42
664,2229532.263,931983.3496,12.16,0.48,0.42
665,2229525.209,931972.9507,12.57,0.46,0.41
666,2229518.135,931962.1166,12.94,0.43,0.37
667,2229511.069,931950.8686,13.28,0.42,0.34
668,2229504.038,931939.2278,13.6,0.39,0.32
669,2229497.069,931927.2154,13.89,0.37,0.29
670,2229490.189,931914.8587,14.14,0.36,0.25
671,2229483.432,931902.2103,14.34,0.31,0.2
672,2229476.833,931889.3288,14.47,0.28,0.13
673,2229470.425,931876.2729,14.54,0.26,0.07
674,2229464.243,931863.1013,14.55,0.25,0.01
675,2229458.322,931849.8727,14.49,0.27,-0.06
676,2229452.691,931836.6362,14.38,0.29,-0.11
677,2229447.355,931823.4032,14.27,0.29,-0.11
678,2229442.316,931810.1755,14.15,0.3,-0.12
679,2229437.574,931796.9549,14.05,0.3,-0.1
680,2229433.131,931783.7431,13.94,0.3,-0.11
681,2229428.986,931770.5422,13.84,0.29,-0.1
682,2229425.132,931757.3555,13.74,0.3,-0.1
683,2229421.562,931744.1865,13.64,0.28,-0.1
684,2229418.269,931731.0385,13.55,0.28,-0.09
685,2229415.245,931717.9152,13.47,0.27,-0.08
686,2229412.482,931704.82,13.38,0.26,-0.09
687,2229409.97,931691.7707,13.29,0.25,-0.09
688,2229407.692,931678.8427,13.13,0.26,-0.16
689,2229405.628,931666.1253,12.88,0.3,-0.25
690,2229403.757,931653.7084,12.56,0.36,-0.32
691,2229402.059,931641.6813,12.15,0.43,-0.41
692,2229400.506,931630.1313,11.65,0.5,-0.5
693,2229399.036,931619.135,11.09,0.56,-0.56
694,2229397.576,931608.7669,10.47,0.63,-0.62
695,2229396.055,931599.1013,9.78,0.7,-0.69
696,2229394.402,931590.2123,9.04,0.79,-0.74
697,2229392.546,931582.1744,8.25,0.88,-0.79
698,2229390.416,931575.0436,7.44,0.95,-0.81
699,2229387.939,931568.8029,6.71,0.96,-0.73
700,2229385.045,931563.417,6.11,0.94,-0.6
701,2229381.662,931558.8505,5.68,0.96,-0.43
702,2229377.719,931555.0684,5.46,0.97,-0.22
703,2229373.145,931552.0352,5.49,0.98,0.03
704,2229367.882,931549.7063,5.75,0.98,0.26
705,2229361.937,931547.9998,6.19,0.93,0.44
706,2229355.328,931546.8242,6.71,0.85,0.52
707,2229348.077,931546.0882,7.29,0.78,0.58
708,2229340.203,931545.7005,7.88,0.71,0.59
709,2229331.74,931545.5753,8.46,0.64,0.58
710,2229322.782,931545.6498,8.96,0.54,0.5
711,2229313.433,931545.8666,9.35,0.42,0.39
712,2229303.8,931546.1687,9.64,0.29,0.29
713,2229293.99,931546.4987,9.82,0.18,0.18
714,2229284.108,931546.7995,9.89,0.08,0.07
715,2229274.259,931547.0161,9.85,0.09,-0.04
716,2229264.538,931547.1037,9.72,0.18,-0.13
717,2229255.041,931547.0194,9.5,0.28,-0.22
718,2229245.861,931546.7207,9.18,0.39,-0.32
719,2229237.093,931546.1649,8.79,0.49,-0.39
720,2229228.827,931545.3131,8.31,0.58,-0.48
721,2229221.143,931544.1423,7.77,0.67,-0.54
722,2229214.12,931542.6329,7.18,0.74,-0.59
723,2229207.832,931540.7657,6.56,0.81,-0.62
724,2229202.358,931538.5214,5.92,0.9,-0.64
725,2229197.775,931535.8804,5.29,0.98,-0.63
726,2229194.143,931532.8415,4.74,1.03,-0.55
727,2229191.455,931529.4747,4.31,1,-0.43
728,2229189.687,931525.868,4.02,0.95,-0.29
729,2229188.816,931522.1095,3.86,0.91,-0.16
730,2229188.818,931518.287,3.82,0.87,-0.04
731,2229189.669,931514.4887,3.89,0.85,0.07
732,2229191.334,931510.7986,4.05,0.82,0.16
733,2229193.728,931507.2857,4.25,0.75,0.2
734,2229196.754,931504.0147,4.46,0.68,0.21
735,2229200.317,931501.0507,4.63,0.61,0.17
736,2229204.318,931498.4585,4.77,0.57,0.14
737,2229208.659,931496.2843,4.85,0.54,0.08
738,2229213.222,931494.4989,4.9,0.44,0.05
739,2229217.886,931493.0543,4.88,0.36,-0.02
740,2229222.53,931491.9025,4.79,0.29,-0.09
741,2229227.034,931490.9954,4.59,0.28,-0.2
742,2229231.278,931490.285,4.3,0.33,-0.29
743,2229235.158,931489.7273,3.92,0.39,-0.38
744,2229238.648,931489.2939,3.52,0.41,-0.4
745,2229241.742,931488.9604,3.11,0.41,-0.41
746,2229244.431,931488.7024,2.7,0.41,-0.41
747,2229246.707,931488.4955,2.29,0.41,-0.41
748,2229248.572,931488.3195,1.87,0.41,-0.42
749,2229250.065,931488.1703,1.5,0.38,-0.37
750,2229251.233,931488.048,1.17,0.32,-0.33
751,2229252.124,931487.9527,0.9,0.28,-0.27
752,2229252.784,931487.8843,0.66,0.23,-0.24
753,2229253.262,931487.8431,0.48,0.18,-0.18
754,2229253.601,931487.8281,0.34,0.14,-0.14
755,2229253.832,931487.8348,0.23,0.11,-0.11
756,2229253.98,931487.8579,0.15,0.08,-0.08
757,2229254.072,931487.8918,0.1,0.06,-0.05
758,2229254.134,931487.9311,0.07,0.03,-0.03
759,2229254.192,931487.9704,0.07,0,0
