time,X,Y,speed,acc,real_acc
532,2229374.818,933567.1392,9.19,0.18,0.11
533,2229383.112,933562.9179,9.31,0.17,0.12
534,2229391.455,933558.5453,9.42,0.16,0.11
535,2229399.857,933554.0375,9.53,0.15,0.11
536,2229408.324,933549.4104,9.65,0.14,0.12
537,2229416.866,933544.6801,9.76,0.12,0.11
538,2229425.489,933539.8626,9.88,0.12,0.12
539,2229434.203,933534.9738,9.99,0.11,0.11
540,2229443.013,933530.0276,10.1,0.12,0.11
541,2229451.924,933525.0297,10.22,0.11,0.12
542,2229460.938,933519.9833,10.33,0.11,0.11
543,2229470.057,933514.892,10.44,0.12,0.11
544,2229479.284,933509.7591,10.56,0.12,0.12
545,2229488.621,933504.5881,10.67,0.12,0.11
546,2229498.07,933499.3824,10.79,0.12,0.12
547,2229507.629,933494.1476,10.9,0.11,0.11
548,2229517.27,933488.8977,10.98,0.08,0.08
549,2229526.964,933483.6489,11.02,0.05,0.04
550,2229536.677,933478.4176,11.03,0.03,0.01
551,2229546.379,933473.2199,11.01,0.03,-0.02
552,2229556.038,933468.0721,10.95,0.06,-0.06
553,2229565.623,933462.9904,10.85,0.11,-0.1
554,2229575.1,933457.991,10.71,0.13,-0.14
555,2229584.433,933453.0907,10.54,0.18,-0.17
556,2229593.582,933448.3062,10.33,0.22,-0.21
557,2229602.511,933443.6541,10.07,0.26,-0.26
558,2229611.179,933439.1511,9.77,0.3,-0.3
559,2229619.55,933434.8139,9.43,0.34,-0.34
560,2229627.586,933430.6559,9.05,0.38,-0.38
561,2229635.257,933426.6766,8.64,0.41,-0.41
562,2229642.537,933422.8721,8.21,0.43,-0.43
563,2229649.398,933419.2385,7.76,0.45,-0.45
564,2229655.812,933415.7721,7.29,0.48,-0.47
565,2229661.752,933412.469,6.8,0.5,-0.49
566,2229667.191,933409.3252,6.28,0.52,-0.52
567,2229672.1,933406.3352,5.75,0.55,-0.53
568,2229676.458,933403.4853,5.21,0.57,-0.54
569,2229680.24,933400.7603,4.66,0.59,-0.55
570,2229683.424,933398.145,4.12,0.61,-0.54
571,2229685.987,933395.6238,3.59,0.63,-0.53
572,2229687.905,933393.1817,3.11,0.64,-0.48
573,2229689.156,933390.8031,2.69,0.67,-0.42
574,2229689.723,933388.4726,2.4,0.68,-0.29
575,2229689.614,933386.1739,2.3,0.68,-0.1
576,2229688.841,933383.8903,2.41,0.66,0.11
577,2229687.418,933381.6052,2.69,0.65,0.28
578,2229685.358,933379.3021,3.09,0.64,0.4
579,2229682.676,933376.9645,3.56,0.62,0.47
580,2229679.388,933374.5784,4.06,0.61,0.5
581,2229675.529,933372.1413,4.56,0.57,0.5
582,2229671.138,933369.6534,5.05,0.53,0.49
583,2229666.255,933367.1146,5.5,0.49,0.45
584,2229660.917,933364.5253,5.93,0.46,0.43
585,2229655.164,933361.8855,6.33,0.41,0.4
586,2229649.035,933359.1954,6.69,0.38,0.36
587,2229642.566,933356.457,7.02,0.34,0.33
588,2229635.788,933353.6796,7.33,0.31,0.31
589,2229628.727,933350.8746,7.6,0.28,0.27
590,2229621.411,933348.0532,7.84,0.26,0.24
591,2229613.868,933345.2267,8.06,0.22,0.22
592,2229606.125,933342.4064,8.24,0.2,0.18
593,2229598.208,933339.6067,8.4,0.18,0.16
594,2229590.134,933336.8549,8.53,0.16,0.13
595,2229581.92,933334.1815,8.64,0.16,0.11
596,2229573.58,933331.617,8.72,0.17,0.08
597,2229565.131,933329.1919,8.79,0.17,0.07
598,2229556.589,933326.9367,8.84,0.19,0.05
599,2229547.968,933324.8819,8.86,0.22,0.02
600,2229539.285,933323.0538,8.87,0.23,0.01
601,2229530.554,933321.4618,8.88,0.25,0.01
602,2229521.788,933320.1113,8.87,0.24,-0.01
603,2229513.001,933319.0077,8.86,0.25,-0.01
604,2229504.207,933318.1561,8.83,0.25,-0.03
605,2229495.421,933317.562,8.81,0.26,-0.02
606,2229486.654,933317.2305,8.77,0.26,-0.04
607,2229477.92,933317.1629,8.73,0.26,-0.04
608,2229469.219,933317.343,8.7,0.25,-0.03
609,2229460.551,933317.7509,8.68,0.23,-0.02
610,2229451.915,933318.3662,8.66,0.21,-0.02
611,2229443.311,933319.1689,8.64,0.18,-0.02
612,2229434.736,933320.1387,8.63,0.17,-0.01
613,2229426.197,933321.2547,8.61,0.15,-0.02
614,2229417.719,933322.4925,8.57,0.13,-0.04
615,2229409.334,933323.8269,8.49,0.13,-0.08
616,2229401.074,933325.2329,8.38,0.15,-0.11
617,2229392.97,933326.6852,8.23,0.16,-0.15
618,2229385.055,933328.1586,8.05,0.18,-0.18
619,2229377.36,933329.6281,7.83,0.22,-0.22
620,2229369.918,933331.0684,7.58,0.26,-0.25
621,2229362.764,933332.4538,7.29,0.29,-0.29
622,2229355.937,933333.7589,6.95,0.33,-0.34
623,2229349.472,933334.9581,6.57,0.39,-0.38
624,2229343.408,933336.0256,6.16,0.42,-0.41
625,2229337.78,933336.9359,5.7,0.46,-0.46
626,2229332.626,933337.6634,5.2,0.51,-0.5
627,2229327.976,933338.1831,4.68,0.54,-0.52
628,2229323.827,933338.4725,4.16,0.55,-0.52
629,2229320.17,933338.5099,3.66,0.55,-0.5
630,2229316.995,933338.2735,3.18,0.56,-0.48
631,2229314.294,933337.7416,2.75,0.55,-0.43
632,2229312.056,933336.8922,2.39,0.56,-0.36
633,2229310.271,933335.7066,2.14,0.57,-0.25
634,2229308.928,933334.1785,2.03,0.56,-0.11
635,2229308.011,933332.3042,2.09,0.54,0.06
636,2229307.509,933330.0805,2.28,0.55,0.19
637,2229307.408,933327.5038,2.58,0.54,0.3
638,2229307.694,933324.5708,2.95,0.52,0.37
639,2229308.354,933321.2779,3.36,0.52,0.41
640,2229309.371,933317.6277,3.79,0.51,0.43
641,2229310.712,933313.6455,4.2,0.46,0.41
642,2229312.34,933309.3629,4.58,0.42,0.38
643,2229314.218,933304.8111,4.92,0.37,0.34
644,2229316.309,933300.0217,5.23,0.32,0.31
645,2229318.576,933295.026,5.49,0.28,0.26
646,2229320.985,933289.8517,5.71,0.22,0.22
647,2229323.517,933284.5124,5.91,0.21,0.2
648,2229326.155,933279.018,6.09,0.19,0.18
649,2229328.882,933273.3783,6.26,0.17,0.17
650,2229331.683,933267.6032,6.42,0.16,0.16
651,2229334.541,933261.7027,6.56,0.13,0.14
652,2229337.44,933255.6867,6.68,0.13,0.12
653,2229340.365,933249.5629,6.79,0.1,0.11
654,2229343.319,933243.3306,6.9,0.11,0.11
655,2229346.305,933236.9872,7.01,0.12,0.11
656,2229349.326,933230.5297,7.13,0.12,0.12
657,2229352.387,933223.9555,7.25,0.12,0.12
658,2229355.492,933217.2617,7.38,0.13,0.13
659,2229358.644,933210.4457,7.51,0.14,0.13
660,2229361.848,933203.505,7.64,0.13,0.13
661,2229365.104,933196.4395,7.78,0.14,0.14
662,2229368.416,933189.2494,7.92,0.13,0.14
663,2229371.784,933181.935,8.05,0.13,0.13
664,2229375.21,933174.4966,8.19,0.14,0.14
665,2229378.695,933166.9344,8.33,0.13,0.14
666,2229382.241,933159.2519,8.46,0.13,0.13
667,2229385.836,933151.465,8.58,0.12,0.12
668,2229389.47,933143.5928,8.67,0.09,0.09
669,2229393.133,933135.6544,8.74,0.08,0.07
670,2229396.812,933127.6691,8.79,0.05,0.05
671,2229400.496,933119.6559,8.82,0.02,0.03
672,2229404.174,933111.6339,8.83,0.01,0.01
673,2229407.835,933103.6232,8.81,0.02,-0.02
674,2229411.469,933095.6473,8.76,0.04,-0.05
675,2229415.066,933087.7305,8.7,0.07,-0.06
676,2229418.616,933079.8974,8.6,0.1,-0.1
677,2229422.109,933072.1723,8.48,0.12,-0.12
678,2229425.536,933064.5795,8.33,0.15,-0.15
679,2229428.887,933057.1385,8.16,0.17,-0.17
680,2229432.167,933049.848,7.99,0.17,-0.17
681,2229435.379,933042.7018,7.83,0.16,-0.16
682,2229438.528,933035.6934,7.68,0.15,-0.15
683,2229441.618,933028.8165,7.54,0.14,-0.14
684,2229444.654,933022.0649,7.4,0.14,-0.14
685,2229447.641,933015.4322,7.27,0.13,-0.13
686,2229450.584,933008.9114,7.15,0.12,-0.12
687,2229453.488,933002.4923,7.05,0.11,-0.1
688,2229456.359,932996.1638,6.95,0.09,-0.1
689,2229459.204,932989.9152,6.87,0.09,-0.08
690,2229462.028,932983.7353,6.79,0.07,-0.08
691,2229464.837,932977.6134,6.74,0.06,-0.05
692,2229467.639,932971.5385,6.69,0.05,-0.05
693,2229470.438,932965.4993,6.66,0.03,-0.03
694,2229473.241,932959.4842,6.64,0.02,-0.02
695,2229476.055,932953.4813,6.63,0.02,-0.01
696,2229478.887,932947.4784,6.64,0.02,0.01
697,2229481.743,932941.4638,6.66,0.03,0.02
698,2229484.629,932935.4255,6.69,0.04,0.03
699,2229487.55,932929.3553,6.74,0.04,0.05
700,2229490.501,932923.2613,6.77,0.04,0.03
701,2229493.477,932917.155,6.79,0.04,0.02
702,2229496.47,932911.0483,6.8,0.01,0.01
703,2229499.473,932904.953,6.8,0.01,0
704,2229502.481,932898.8807,6.78,0.03,-0.02
705,2229505.487,932892.8433,6.74,0.03,-0.04
706,2229508.486,932886.8442,6.71,0.04,-0.03
707,2229511.488,932880.854,6.7,0.01,-0.01
708,2229514.505,932874.835,6.73,0.04,0.03
709,2229517.546,932868.7495,6.8,0.07,0.07
710,2229520.625,932862.5598,6.91,0.11,0.11
711,2229523.753,932856.2281,7.06,0.15,0.15
712,2229526.94,932849.7168,7.25,0.19,0.19
713,2229530.2,932842.9897,7.48,0.23,0.23
714,2229533.549,932836.0164,7.74,0.26,0.26
715,2229537.003,932828.7683,8.03,0.3,0.29
716,2229540.578,932821.2167,8.36,0.33,0.33
717,2229544.292,932813.3328,8.72,0.35,0.36
718,2229548.162,932805.0878,9.11,0.39,0.39
719,2229552.2,932796.462,9.52,0.43,0.41
720,2229556.401,932787.4714,9.92,0.39,0.4
721,2229560.76,932778.1411,10.3,0.38,0.38
722,2229565.266,932768.4959,10.65,0.35,0.35
723,2229569.913,932758.561,10.97,0.31,0.32
724,2229574.693,932748.3613,11.26,0.3,0.29
725,2229579.597,932737.9218,11.53,0.27,0.27
726,2229584.614,932727.2729,11.77,0.24,0.24
727,2229589.719,932716.4671,11.95,0.18,0.18
728,2229594.885,932705.5622,12.07,0.11,0.12
729,2229600.082,932694.616,12.12,0.06,0.05
730,2229605.281,932683.6864,12.1,0.02,-0.02
731,2229610.456,932672.8313,12.03,0.08,-0.07
732,2229615.577,932662.106,11.89,0.14,-0.14
733,2229620.622,932651.5559,11.69,0.19,-0.2
734,2229625.569,932641.2238,11.46,0.24,-0.23
735,2229630.394,932631.1526,11.17,0.29,-0.29
736,2229635.076,932621.3851,10.83,0.34,-0.34
737,2229639.592,932611.9643,10.45,0.38,-0.38
738,2229643.919,932602.9329,10.01,0.43,-0.44
739,2229648.042,932594.3214,9.55,0.47,-0.46
740,2229651.967,932586.1103,9.1,0.44,-0.45
741,2229655.709,932578.2675,8.69,0.42,-0.41
742,2229659.281,932570.7611,8.31,0.37,-0.38
743,2229662.696,932563.5591,7.97,0.34,-0.34
744,2229665.969,932556.6295,7.66,0.31,-0.31
745,2229669.112,932549.9402,7.39,0.27,-0.27
746,2229672.144,932543.4535,7.16,0.23,-0.23
747,2229675.092,932537.1081,7,0.16,-0.16
748,2229677.989,932530.8368,6.91,0.09,-0.09
749,2229680.868,932524.5726,6.89,0.02,-0.02
750,2229683.76,932518.2483,6.95,0.06,0.06
751,2229686.7,932511.7968,7.09,0.14,0.14
752,2229689.714,932505.1587,7.29,0.2,0.2
753,2229692.819,932498.3057,7.52,0.23,0.23
754,2229696.026,932491.2172,7.78,0.26,0.26
755,2229699.346,932483.8724,8.06,0.27,0.28
756,2229702.791,932476.2508,8.36,0.31,0.3
757,2229706.373,932468.3317,8.69,0.33,0.33
758,2229710.103,932460.0945,9.04,0.35,0.35
759,2229713.989,932451.5275,9.41,0.37,0.37
760,2229718.025,932442.6545,9.75,0.34,0.34
761,2229722.201,932433.5081,10.05,0.31,0.3
762,2229726.507,932424.121,10.33,0.27,0.28
763,2229730.933,932414.526,10.57,0.24,0.24
764,2229735.469,932404.7557,10.77,0.2,0.2
765,2229740.102,932394.847,10.94,0.17,0.17
766,2229744.809,932384.8531,11.05,0.11,0.11
767,2229749.563,932374.8316,11.09,0.05,0.04
768,2229754.336,932364.8399,11.07,0.04,-0.02
769,2229759.103,932354.9353,10.99,0.09,-0.08
770,2229763.836,932345.1755,10.85,0.15,-0.14
771,2229768.509,932335.6179,10.64,0.21,-0.21
772,2229773.093,932326.3156,10.37,0.28,-0.27
773,2229777.551,932317.3051,10.05,0.31,-0.32
774,2229781.847,932308.6186,9.69,0.36,-0.36
775,2229785.943,932300.2883,9.28,0.41,-0.41
776,2229789.801,932292.3464,8.83,0.46,-0.45
777,2229793.383,932284.8251,8.33,0.5,-0.5
778,2229796.652,932277.7566,7.79,0.55,-0.54
779,2229799.569,932271.1614,7.21,0.59,-0.58
780,2229802.093,932265.0131,6.65,0.6,-0.56
781,2229804.184,932259.2736,6.11,0.59,-0.54
782,2229805.799,932253.9049,5.61,0.6,-0.5
783,2229806.897,932248.8688,5.15,0.62,-0.46
784,2229807.438,932244.1273,4.77,0.64,-0.38
785,2229807.384,932239.6406,4.49,0.64,-0.28
786,2229806.716,932235.3625,4.33,0.65,-0.16
787,2229805.423,932231.2448,4.32,0.64,-0.01
788,2229803.49,932227.2398,4.45,0.65,0.13
789,2229800.903,932223.2994,4.71,0.66,0.26
790,2229797.65,932219.3756,5.1,0.66,0.39
791,2229793.717,932215.4206,5.58,0.68,0.48
792,2229789.1,932211.3894,6.13,0.69,0.55
793,2229783.834,932207.2502,6.7,0.66,0.57
794,2229777.964,932202.974,7.26,0.62,0.56
795,2229771.536,932198.532,7.81,0.58,0.55
796,2229764.594,932193.8955,8.35,0.55,0.54
797,2229757.183,932189.0354,8.86,0.52,0.51
798,2229749.349,932183.9231,9.35,0.49,0.49
799,2229741.139,932178.5372,9.82,0.47,0.47
800,2229732.616,932172.8866,10.23,0.4,0.41
801,2229723.845,932166.9876,10.57,0.35,0.34
802,2229714.892,932160.8566,10.85,0.29,0.28
803,2229705.822,932154.5101,11.07,0.25,0.22
804,2229696.7,932147.9643,11.23,0.21,0.16
805,2229687.585,932141.2351,11.33,0.18,0.1
806,2229678.508,932134.3359,11.4,0.17,0.07
807,2229669.492,932127.2793,11.45,0.17,0.05
808,2229660.56,932120.0782,11.47,0.17,0.02
809,2229651.737,932112.7452,11.47,0.17,0
810,2229643.046,932105.2932,11.45,0.18,-0.02
811,2229634.51,932097.7349,11.4,0.19,-0.05
812,2229626.148,932090.0791,11.34,0.21,-0.06
813,2229617.956,932082.3185,11.28,0.2,-0.06
814,2229609.925,932074.442,11.25,0.2,-0.03
815,2229602.047,932066.4384,11.23,0.19,-0.02
816,2229594.311,932058.2966,11.23,0.2,0
817,2229586.711,932050.0053,11.25,0.21,0.02
818,2229579.24,932041.5596,11.28,0.21,0.03
819,2229571.91,932032.9796,11.28,0.19,0
820,2229564.739,932024.2918,11.27,0.19,-0.01
821,2229557.742,932015.5226,11.22,0.19,-0.05
822,2229550.935,932006.6984,11.14,0.2,-0.08
823,2229544.335,931997.8456,11.04,0.21,-0.1
824,2229537.957,931988.9905,10.91,0.22,-0.13
825,2229531.815,931980.1549,10.76,0.24,-0.15
826,2229525.902,931971.3416,10.61,0.23,-0.15
827,2229520.21,931962.5486,10.47,0.22,-0.14
828,2229514.731,931953.774,10.35,0.21,-0.12
829,2229509.454,931945.016,10.22,0.2,-0.13
830,2229504.371,931936.2725,10.11,0.2,-0.11
831,2229499.473,931927.5417,10.01,0.18,-0.1
832,2229494.749,931918.8177,9.92,0.18,-0.09
833,2229490.183,931910.0792,9.86,0.15,-0.06
834,2229485.757,931901.3008,9.83,0.15,-0.03
835,2229481.455,931892.4572,9.83,0.14,0
836,2229477.257,931883.523,9.87,0.13,0.04
837,2229473.146,931874.4731,9.94,0.15,0.07
838,2229469.11,931865.2874,10.03,0.16,0.09
839,2229465.153,931855.9671,10.13,0.15,0.1
840,2229461.286,931846.5191,10.21,0.16,0.08
841,2229457.519,931836.9498,10.28,0.16,0.07
842,2229453.863,931827.2659,10.35,0.16,0.07
843,2229450.327,931817.4741,10.41,0.16,0.06
844,2229446.922,931807.5809,10.46,0.17,0.05
845,2229443.657,931797.5917,10.51,0.16,0.05
846,2229440.535,931787.506,10.56,0.18,0.05
847,2229437.557,931777.3218,10.61,0.17,0.05
848,2229434.725,931767.0373,10.67,0.18,0.06
849,2229432.042,931756.6507,10.73,0.19,0.06
850,2229429.509,931746.16,10.79,0.18,0.06
851,2229427.126,931735.5702,10.85,0.18,0.06
852,2229424.888,931724.9133,10.89,0.16,0.04
853,2229422.789,931714.228,10.89,0.14,0
854,2229420.82,931703.553,10.85,0.13,-0.04
855,2229418.976,931692.9273,10.78,0.14,-0.07
856,2229417.25,931682.3894,10.68,0.14,-0.1
857,2229415.634,931671.9782,10.54,0.17,-0.14
858,2229414.119,931661.7344,10.36,0.2,-0.18
859,2229412.684,931651.7069,10.13,0.22,-0.23
860,2229411.304,931641.9463,9.86,0.28,-0.27
861,2229409.956,931632.5035,9.54,0.32,-0.32
862,2229408.614,931623.4293,9.17,0.37,-0.37
863,2229407.254,931614.7744,8.76,0.42,-0.41
864,2229405.852,931606.5896,8.3,0.47,-0.46
865,2229404.38,931598.9193,7.81,0.51,-0.49
866,2229402.796,931591.7822,7.31,0.54,-0.5
867,2229401.054,931585.1905,6.82,0.57,-0.49
868,2229399.106,931579.1564,6.34,0.6,-0.48
869,2229396.908,931573.6923,5.89,0.62,-0.45
870,2229394.413,931568.8103,5.48,0.65,-0.41
871,2229391.578,931564.5144,5.15,0.68,-0.33
872,2229388.367,931560.7748,4.93,0.67,-0.22
873,2229384.75,931557.5536,4.84,0.66,-0.09
874,2229380.693,931554.8126,4.9,0.65,0.06
875,2229376.166,931552.5139,5.08,0.64,0.18
876,2229371.135,931550.6194,5.38,0.65,0.3
877,2229365.57,931549.091,5.77,0.65,0.39
878,2229359.45,931547.8895,6.24,0.64,0.47
879,2229352.805,931546.9706,6.71,0.6,0.47
880,2229345.676,931546.2889,7.16,0.54,0.45
881,2229338.106,931545.799,7.59,0.48,0.43
882,2229330.136,931545.4553,7.98,0.43,0.39
883,2229321.808,931545.2125,8.33,0.37,0.35
884,2229313.164,931545.025,8.65,0.31,0.32
885,2229304.256,931544.8493,8.91,0.27,0.26
886,2229295.177,931544.6487,9.08,0.17,0.17
887,2229286.03,931544.3887,9.15,0.09,0.07
888,2229276.921,931544.0345,9.12,0.1,-0.03
889,2229267.952,931543.5514,8.98,0.19,-0.14
890,2229259.228,931542.9047,8.75,0.3,-0.23
891,2229250.844,931542.0632,8.43,0.39,-0.32
892,2229242.872,931541.0097,8.04,0.46,-0.39
893,2229235.372,931539.7308,7.61,0.52,-0.43
894,2229228.408,931538.2129,7.13,0.59,-0.48
895,2229222.043,931536.4422,6.61,0.64,-0.52
896,2229216.339,931534.4053,6.06,0.72,-0.55
897,2229211.358,931532.0885,5.49,0.77,-0.57
898,2229207.15,931529.4905,4.95,0.82,-0.54
899,2229203.707,931526.6589,4.46,0.8,-0.49
900,2229201.008,931523.6534,4.04,0.76,-0.42
901,2229199.032,931520.5339,3.69,0.73,-0.35
902,2229197.757,931517.3601,3.42,0.71,-0.27
903,2229197.164,931514.1919,3.22,0.68,-0.2
904,2229197.223,931511.0845,3.11,0.65,-0.11
905,2229197.88,931508.0756,3.08,0.61,-0.03
906,2229199.074,931505.1985,3.12,0.55,0.04
907,2229200.743,931502.4862,3.18,0.51,0.06
908,2229202.825,931499.9719,3.26,0.46,0.08
909,2229205.26,931497.6889,3.34,0.42,0.08
910,2229207.985,931495.6704,3.39,0.39,0.05
911,2229210.939,931493.9398,3.42,0.37,0.03
912,2229214.064,931492.482,3.45,0.32,0.03
913,2229217.301,931491.2721,3.46,0.28,0.01
914,2229220.592,931490.2855,3.44,0.23,-0.02
915,2229223.88,931489.4972,3.38,0.2,-0.06
916,2229227.104,931488.8824,3.28,0.19,-0.1
917,2229230.208,931488.4164,3.14,0.18,-0.14
918,2229233.141,931488.0764,2.95,0.21,-0.19
919,2229235.888,931487.8486,2.76,0.21,-0.19
920,2229238.44,931487.7212,2.55,0.22,-0.21
921,2229240.789,931487.6824,2.35,0.22,-0.2
922,2229242.928,931487.7205,2.14,0.22,-0.21
923,2229244.85,931487.8236,1.92,0.23,-0.22
924,2229246.55,931487.9809,1.71,0.23,-0.21
925,2229248.044,931488.1846,1.51,0.21,-0.2
926,2229249.35,931488.4277,1.33,0.18,-0.18
927,2229250.488,931488.7033,1.17,0.17,-0.16
928,2229251.478,931489.0043,1.03,0.15,-0.14
929,2229252.337,931489.324,0.92,0.13,-0.11
930,2229253.086,931489.6553,0.82,0.11,-0.1
931,2229253.742,931489.9922,0.74,0.09,-0.08
932,2229254.322,931490.3328,0.67,0.08,-0.07
933,2229254.841,931490.676,0.62,0.06,-0.05
934,2229255.315,931491.0207,0.59,0.05,-0.03
935,2229255.757,931491.3659,0.56,0.03,-0.03
936,2229256.184,931491.7106,0.55,0.01,-0.01
937,2229256.612,931492.0537,0.55,0,0
