time,X,Y,speed,acc,real_acc
532,2229378.289,933175.5088,7.57,0.1,0.09
533,2229381.624,933168.5858,7.68,0.1,0.11
534,2229385,933161.5401,7.81,0.14,0.13
535,2229388.424,933154.3619,7.95,0.14,0.14
536,2229391.891,933147.0634,8.08,0.13,0.13
537,2229395.395,933139.6622,8.19,0.1,0.11
538,2229398.929,933132.1757,8.28,0.09,0.09
539,2229402.486,933124.6216,8.35,0.07,0.07
540,2229406.059,933117.0173,8.4,0.05,0.05
541,2229409.642,933109.3804,8.44,0.04,0.04
542,2229413.229,933101.7278,8.45,0.01,0.01
543,2229416.815,933094.0764,8.45,0,0
544,2229420.395,933086.4432,8.43,0.02,-0.02
545,2229423.964,933078.8451,8.39,0.03,-0.04
546,2229427.515,933071.299,8.34,0.05,-0.05
547,2229431.044,933063.8217,8.27,0.07,-0.07
548,2229434.547,933056.4256,8.18,0.09,-0.09
549,2229438.029,933049.1041,8.11,0.08,-0.07
550,2229441.494,933041.846,8.04,0.06,-0.07
551,2229444.949,933034.6402,7.99,0.05,-0.05
552,2229448.4,933027.4754,7.95,0.05,-0.04
553,2229451.853,933020.3404,7.93,0.03,-0.02
554,2229455.313,933013.2253,7.91,0.01,-0.02
555,2229458.781,933006.1253,7.9,0.02,-0.01
556,2229462.258,932999.0366,7.9,0.01,0
557,2229465.747,932991.9557,7.89,0.01,-0.01
558,2229469.247,932984.8789,7.89,0.01,0
559,2229472.759,932977.8025,7.9,0.01,0.01
560,2229476.285,932970.723,7.91,0.02,0.01
561,2229479.824,932963.6387,7.92,0.01,0.01
562,2229483.368,932956.5564,7.92,0,0
563,2229486.905,932949.4852,7.91,0.01,-0.01
564,2229490.427,932942.4338,7.88,0.03,-0.03
565,2229493.921,932935.4112,7.84,0.04,-0.04
566,2229497.379,932928.4263,7.79,0.05,-0.05
567,2229500.791,932921.4857,7.73,0.06,-0.06
568,2229504.157,932914.5868,7.68,0.06,-0.05
569,2229507.479,932907.7248,7.62,0.06,-0.06
570,2229510.759,932900.8949,7.58,0.05,-0.04
571,2229513.997,932894.0921,7.53,0.05,-0.05
572,2229517.196,932887.3118,7.5,0.04,-0.03
573,2229520.358,932880.5489,7.47,0.04,-0.03
574,2229523.488,932873.7904,7.45,0.03,-0.02
575,2229526.614,932866.9903,7.48,0.04,0.03
576,2229529.769,932860.0943,7.58,0.1,0.1
577,2229532.984,932853.048,7.75,0.17,0.17
578,2229536.292,932845.797,7.97,0.22,0.22
579,2229539.725,932838.2872,8.26,0.29,0.29
580,2229543.315,932830.4642,8.61,0.35,0.35
581,2229547.092,932822.2788,9.01,0.42,0.4
582,2229551.071,932813.7031,9.45,0.44,0.44
583,2229555.266,932804.7143,9.92,0.46,0.47
584,2229559.689,932795.2894,10.41,0.49,0.49
585,2229564.354,932785.4058,10.93,0.52,0.52
586,2229569.272,932775.0405,11.47,0.55,0.54
587,2229574.449,932764.1861,12.03,0.55,0.56
588,2229579.855,932752.8959,12.52,0.5,0.49
589,2229585.452,932741.2385,12.93,0.42,0.41
590,2229591.202,932729.2826,13.27,0.34,0.34
591,2229597.066,932717.0969,13.52,0.25,0.25
592,2229603.008,932704.75,13.7,0.18,0.18
593,2229608.988,932692.3106,13.8,0.1,0.1
594,2229614.968,932679.8534,13.82,0.02,0.02
595,2229620.902,932667.4775,13.72,0.09,-0.1
596,2229626.744,932655.2884,13.52,0.21,-0.2
597,2229632.448,932643.3914,13.19,0.32,-0.33
598,2229637.967,932631.8916,12.76,0.44,-0.43
599,2229643.256,932620.8945,12.2,0.55,-0.56
600,2229648.275,932610.4875,11.55,0.65,-0.65
601,2229653.012,932600.6862,10.89,0.67,-0.66
602,2229657.461,932591.4887,10.22,0.67,-0.67
603,2229661.618,932582.8927,9.55,0.67,-0.67
604,2229665.478,932574.8962,8.88,0.67,-0.67
605,2229669.035,932567.497,8.21,0.67,-0.67
606,2229672.285,932560.693,7.54,0.68,-0.67
607,2229675.23,932554.4652,6.89,0.64,-0.65
608,2229677.909,932548.7277,6.33,0.56,-0.56
609,2229680.369,932543.3775,5.89,0.45,-0.44
610,2229682.655,932538.3118,5.56,0.33,-0.33
611,2229684.815,932533.4278,5.34,0.23,-0.22
612,2229686.894,932528.6226,5.24,0.11,-0.1
613,2229688.937,932523.8029,5.23,0.04,-0.01
614,2229690.98,932518.9139,5.3,0.07,0.07
615,2229693.059,932513.9105,5.42,0.12,0.12
616,2229695.206,932508.7472,5.59,0.17,0.17
617,2229697.456,932503.379,5.82,0.23,0.23
618,2229699.845,932497.7606,6.1,0.29,0.28
619,2229702.405,932491.8467,6.44,0.34,0.34
620,2229705.164,932485.6026,6.83,0.39,0.39
621,2229708.122,932479.0351,7.2,0.39,0.37
622,2229711.27,932472.1613,7.56,0.36,0.36
623,2229714.6,932464.9985,7.9,0.34,0.34
624,2229718.104,932457.5639,8.22,0.32,0.32
625,2229721.774,932449.8747,8.52,0.31,0.3
626,2229725.603,932441.9457,8.81,0.29,0.29
627,2229729.585,932433.7809,9.08,0.27,0.27
628,2229733.715,932425.382,9.36,0.28,0.28
629,2229737.988,932416.7506,9.63,0.27,0.27
630,2229742.4,932407.8882,9.9,0.27,0.27
631,2229746.945,932398.7967,10.16,0.27,0.26
632,2229751.619,932389.4774,10.43,0.26,0.27
633,2229756.408,932379.9425,10.67,0.24,0.24
634,2229761.269,932370.2453,10.85,0.18,0.18
635,2229766.147,932360.4498,10.94,0.1,0.09
636,2229770.991,932350.6198,10.96,0.05,0.02
637,2229775.749,932340.8192,10.89,0.09,-0.07
638,2229780.366,932331.1119,10.75,0.17,-0.14
639,2229784.787,932321.5565,10.53,0.25,-0.22
640,2229788.937,932312.1921,10.24,0.34,-0.29
641,2229792.741,932303.0521,9.9,0.41,-0.34
642,2229796.121,932294.1705,9.5,0.49,-0.4
643,2229798.999,932285.5809,9.06,0.58,-0.44
644,2229801.297,932277.3172,8.58,0.67,-0.48
645,2229802.94,932269.4129,8.07,0.75,-0.51
646,2229803.859,932261.8901,7.58,0.81,-0.49
647,2229804.029,932254.7235,7.17,0.83,-0.41
648,2229803.434,932247.8759,6.87,0.83,-0.3
649,2229802.056,932241.3103,6.71,0.83,-0.16
650,2229799.882,932234.9895,6.68,0.83,-0.03
651,2229796.893,932228.8765,6.8,0.85,0.12
652,2229793.076,932222.9342,7.06,0.85,0.26
653,2229788.428,932217.1263,7.44,0.84,0.38
654,2229783.012,932211.42,7.87,0.78,0.43
655,2229776.904,932205.7835,8.31,0.69,0.44
656,2229770.181,932200.1849,8.75,0.61,0.44
657,2229762.921,932194.5922,9.16,0.54,0.41
658,2229755.2,932188.9736,9.55,0.46,0.39
659,2229747.093,932183.3,9.9,0.39,0.35
660,2229738.662,932177.5543,10.2,0.33,0.3
661,2229729.967,932171.7219,10.47,0.28,0.27
662,2229721.068,932165.7884,10.7,0.22,0.23
663,2229712.025,932159.7396,10.88,0.18,0.18
664,2229702.897,932153.5609,11.02,0.16,0.14
665,2229693.746,932147.238,11.12,0.14,0.1
666,2229684.622,932140.7574,11.19,0.16,0.07
667,2229675.548,932134.1094,11.25,0.18,0.06
668,2229666.536,932127.285,11.3,0.18,0.05
669,2229657.601,932120.2754,11.36,0.2,0.06
670,2229648.755,932113.0717,11.41,0.21,0.05
671,2229640.013,932105.6651,11.46,0.24,0.05
672,2229631.386,932098.0472,11.51,0.24,0.05
673,2229622.875,932090.212,11.57,0.25,0.06
674,2229614.479,932082.1538,11.64,0.25,0.07
675,2229606.198,932073.8672,11.72,0.26,0.08
676,2229598.03,932065.3465,11.8,0.25,0.08
677,2229589.974,932056.5861,11.9,0.26,0.1
678,2229582.029,932047.5806,12.01,0.28,0.11
679,2229574.197,932038.3314,12.12,0.26,0.11
680,2229566.486,932028.8684,12.21,0.24,0.09
681,2229558.905,932019.2285,12.26,0.22,0.05
682,2229551.466,932009.4486,12.29,0.2,0.03
683,2229544.178,931999.5658,12.28,0.18,-0.01
684,2229537.052,931989.6169,12.24,0.17,-0.04
685,2229530.098,931979.6366,12.16,0.18,-0.08
686,2229523.326,931969.6506,12.07,0.18,-0.09
687,2229516.747,931959.6823,11.94,0.19,-0.13
688,2229510.371,931949.7551,11.8,0.2,-0.14
689,2229504.209,931939.8924,11.63,0.23,-0.17
690,2229498.27,931930.1176,11.44,0.24,-0.19
691,2229492.566,931920.454,11.22,0.26,-0.22
692,2229487.104,931910.9217,10.99,0.27,-0.23
693,2229481.886,931901.5262,10.75,0.27,-0.24
694,2229476.913,931892.2697,10.51,0.29,-0.24
695,2229472.184,931883.1546,10.27,0.28,-0.24
696,2229467.699,931874.1828,10.03,0.28,-0.24
697,2229463.457,931865.3567,9.79,0.29,-0.24
698,2229459.457,931856.674,9.56,0.28,-0.23
699,2229455.685,931848.115,9.35,0.26,-0.21
700,2229452.127,931839.6556,9.18,0.23,-0.17
701,2229448.767,931831.2716,9.03,0.22,-0.15
702,2229445.591,931822.9391,8.92,0.19,-0.11
703,2229442.584,931814.6338,8.83,0.17,-0.09
704,2229439.73,931806.3316,8.78,0.16,-0.05
705,2229437.016,931798.0095,8.75,0.14,-0.03
706,2229434.437,931789.648,8.75,0.14,0
707,2229431.986,931781.2288,8.77,0.14,0.02
708,2229429.659,931772.7335,8.81,0.14,0.04
709,2229427.452,931764.1438,8.87,0.15,0.06
710,2229425.36,931755.4411,8.95,0.16,0.08
711,2229423.377,931746.6117,9.05,0.17,0.1
712,2229421.501,931737.6596,9.15,0.16,0.1
713,2229419.727,931728.5933,9.24,0.16,0.09
714,2229418.052,931719.4213,9.32,0.13,0.08
715,2229416.471,931710.1523,9.4,0.14,0.08
716,2229414.981,931700.7947,9.48,0.13,0.08
717,2229413.579,931691.3571,9.54,0.12,0.06
718,2229412.257,931681.8556,9.59,0.1,0.05
719,2229410.996,931672.3367,9.6,0.06,0.01
720,2229409.776,931662.8545,9.56,0.06,-0.04
721,2229408.573,931653.4631,9.47,0.09,-0.09
722,2229407.367,931644.2167,9.32,0.14,-0.15
723,2229406.135,931635.1692,9.13,0.2,-0.19
724,2229404.855,931626.3748,8.89,0.26,-0.24
725,2229403.5,931617.888,8.59,0.31,-0.3
726,2229402.017,931609.7647,8.26,0.39,-0.33
727,2229400.344,931602.0614,7.88,0.46,-0.38
728,2229398.424,931594.8344,7.48,0.53,-0.4
729,2229396.195,931588.14,7.06,0.62,-0.42
730,2229393.599,931582.0348,6.63,0.69,-0.43
731,2229390.58,931576.561,6.25,0.77,-0.38
732,2229387.1,931571.7053,5.97,0.76,-0.28
733,2229383.128,931567.4404,5.83,0.77,-0.14
734,2229378.631,931563.7391,5.82,0.77,-0.01
735,2229373.575,931560.574,5.96,0.77,0.14
736,2229367.928,931557.9179,6.24,0.78,0.28
737,2229361.658,931555.7433,6.64,0.79,0.4
738,2229354.748,931554.017,7.12,0.78,0.48
739,2229347.246,931552.6806,7.62,0.71,0.5
740,2229339.217,931551.6699,8.09,0.62,0.47
741,2229330.726,931550.9205,8.52,0.53,0.43
742,2229321.836,931550.3681,8.91,0.45,0.39
743,2229312.613,931549.9484,9.23,0.35,0.32
744,2229303.129,931549.5988,9.49,0.27,0.26
745,2229293.487,931549.2637,9.65,0.16,0.16
746,2229283.799,931548.8893,9.7,0.06,0.05
747,2229274.176,931548.4217,9.63,0.12,-0.07
748,2229264.73,931547.807,9.47,0.22,-0.16
749,2229255.571,931546.9915,9.19,0.36,-0.28
750,2229246.812,931545.9212,8.82,0.47,-0.37
751,2229238.554,931544.5508,8.37,0.58,-0.45
752,2229230.866,931542.8685,7.87,0.65,-0.5
753,2229223.806,931540.8712,7.34,0.71,-0.53
754,2229217.432,931538.5556,6.78,0.76,-0.56
755,2229211.802,931535.9185,6.22,0.81,-0.56
756,2229206.976,931532.9565,5.66,0.86,-0.56
757,2229202.995,931529.6776,5.16,0.91,-0.5
758,2229199.827,931526.1333,4.75,0.85,-0.41
759,2229197.426,931522.3864,4.45,0.8,-0.3
760,2229195.743,931518.4996,4.24,0.73,-0.21
761,2229194.729,931514.5357,4.09,0.67,-0.15
762,2229194.338,931510.5574,4,0.62,-0.09
763,2229194.52,931506.6273,3.93,0.57,-0.07
764,2229195.226,931502.8058,3.89,0.54,-0.04
765,2229196.391,931499.1441,3.84,0.48,-0.05
766,2229197.947,931495.6908,3.79,0.45,-0.05
767,2229199.83,931492.4946,3.71,0.41,-0.08
768,2229201.971,931489.6042,3.6,0.4,-0.11
769,2229204.304,931487.0684,3.45,0.4,-0.15
770,2229206.767,931484.9243,3.27,0.42,-0.18
771,2229209.319,931483.1626,3.1,0.39,-0.17
772,2229211.923,931481.7627,2.96,0.36,-0.14
773,2229214.543,931480.7038,2.83,0.34,-0.13
774,2229217.142,931479.9652,2.7,0.32,-0.13
775,2229219.685,931479.5259,2.58,0.31,-0.12
776,2229222.135,931479.3654,2.45,0.29,-0.13
777,2229224.464,931479.4612,2.33,0.29,-0.12
778,2229226.676,931479.7839,2.24,0.25,-0.09
779,2229228.786,931480.3027,2.17,0.22,-0.07
780,2229230.806,931480.9866,2.13,0.18,-0.04
781,2229232.75,931481.8046,2.11,0.16,-0.02
782,2229234.632,931482.7259,2.09,0.12,-0.02
783,2229236.461,931483.722,2.08,0.09,-0.01
784,2229238.236,931484.775,2.06,0.07,-0.02
785,2229239.953,931485.8698,2.04,0.07,-0.02
786,2229241.607,931486.9909,2,0.08,-0.04
787,2229243.193,931488.1231,1.95,0.06,-0.05
788,2229244.707,931489.2512,1.89,0.08,-0.06
789,2229246.145,931490.3598,1.82,0.07,-0.07
790,2229247.503,931491.4358,1.73,0.09,-0.09
791,2229248.784,931492.4751,1.65,0.09,-0.08
792,2229249.992,931493.4759,1.57,0.08,-0.08
793,2229251.132,931494.4361,1.49,0.08,-0.08
794,2229252.209,931495.3538,1.41,0.07,-0.08
795,2229253.226,931496.2272,1.34,0.08,-0.07
796,2229254.188,931497.0543,1.27,0.07,-0.07
797,2229255.099,931497.8347,1.2,0.07,-0.07
798,2229255.967,931498.5739,1.14,0.06,-0.06
799,2229256.799,931499.2792,1.09,0.05,-0.05
800,2229257.602,931499.9576,1.05,0.04,-0.04
801,2229258.384,931500.6162,1.02,0.03,-0.03
802,2229259.153,931501.2621,1,0.01,-0.02
803,2229259.914,931501.9012,0.99,0.01,-0.01
804,2229260.668,931502.5348,0.99,0.01,0
805,2229261.416,931503.1629,0.98,0,-0.01
806,2229262.158,931503.7854,0.97,0.01,-0.01
807,2229262.894,931504.4024,0.96,0,-0.01
808,2229263.624,931505.0139,0.95,0.01,-0.01
809,2229264.347,931505.62,0.94,0.01,-0.01
810,2229265.064,931506.2206,0.94,0.01,0
811,2229265.775,931506.8158,0.93,0.01,-0.01
812,2229266.48,931507.4055,0.92,0.01,-0.01
813,2229267.179,931507.9898,0.91,0.01,-0.01
814,2229267.872,931508.5688,0.9,0.01,-0.01
815,2229268.558,931509.1423,0.89,0.01,-0.01
816,2229269.238,931509.7105,0.89,0.01,0
817,2229269.913,931510.2734,0.88,0.01,-0.01
818,2229270.581,931510.8309,0.87,0,-0.01
819,2229271.243,931511.3832,0.86,0.01,-0.01
820,2229271.9,931511.9301,0.85,0,-0.01
821,2229272.55,931512.4718,0.85,0.01,0
822,2229273.194,931513.0082,0.84,0.01,-0.01
823,2229273.833,931513.5393,0.83,0.01,-0.01
824,2229274.465,931514.0653,0.82,0.01,-0.01
825,2229275.091,931514.586,0.81,0.01,-0.01
826,2229275.712,931515.1015,0.81,0.01,0
827,2229276.327,931515.6119,0.8,0.01,-0.01
828,2229276.935,931516.1171,0.79,0,-0.01
829,2229277.538,931516.6171,0.78,0.01,-0.01
830,2229278.136,931517.1121,0.78,0.01,0
831,2229278.727,931517.6019,0.77,0.01,-0.01
832,2229279.312,931518.0866,0.76,0.01,-0.01
833,2229279.892,931518.5663,0.75,0.01,-0.01
834,2229280.466,931519.0408,0.74,0.01,-0.01
835,2229281.034,931519.5104,0.74,0,0
836,2229281.597,931519.9749,0.73,0.01,-0.01
837,2229282.154,931520.4344,0.72,0,-0.01
838,2229282.705,931520.8889,0.71,0.01,-0.01
839,2229283.25,931521.3385,0.71,0,0
840,2229283.79,931521.7831,0.7,0.01,-0.01
841,2229284.324,931522.2227,0.69,0.01,-0.01
842,2229284.852,931522.6574,0.68,0.01,-0.01
843,2229285.375,931523.0872,0.68,0.01,0
844,2229285.893,931523.5121,0.67,0.01,-0.01
845,2229286.404,931523.9321,0.66,0.01,-0.01
846,2229286.911,931524.3473,0.65,0,-0.01
847,2229287.411,931524.7576,0.65,0.01,0
848,2229287.907,931525.1631,0.64,0,-0.01
849,2229288.396,931525.5638,0.63,0.01,-0.01
850,2229288.88,931525.9596,0.63,0.01,0
851,2229289.359,931526.3508,0.62,0.01,-0.01
852,2229289.832,931526.7371,0.61,0.01,-0.01
853,2229290.3,931527.1187,0.6,0.01,-0.01
854,2229290.763,931527.4956,0.6,0.01,0
855,2229291.22,931527.8677,0.59,0.01,-0.01
856,2229291.671,931528.2352,0.58,0.01,-0.01
857,2229292.118,931528.598,0.58,0.01,0
858,2229292.559,931528.9561,0.57,0.01,-0.01
859,2229292.995,931529.3095,0.56,0.01,-0.01
860,2229293.425,931529.6584,0.55,0.01,-0.01
861,2229293.85,931530.0026,0.55,0.01,0
862,2229294.27,931530.3422,0.54,0.01,-0.01
863,2229294.684,931530.6773,0.53,0.01,-0.01
864,2229295.094,931531.0078,0.53,0.01,0
865,2229295.498,931531.3337,0.52,0.01,-0.01
866,2229295.897,931531.6551,0.51,0.01,-0.01
867,2229296.291,931531.972,0.51,0.01,0
868,2229296.679,931532.2845,0.5,0.01,-0.01
869,2229297.063,931532.5924,0.49,0.01,-0.01
870,2229297.441,931532.8958,0.49,0.01,0
871,2229297.815,931533.1948,0.48,0.01,-0.01
872,2229298.183,931533.4894,0.47,0.01,-0.01
873,2229298.546,931533.7796,0.46,0.01,-0.01
874,2229298.904,931534.0654,0.46,0,0
875,2229299.257,931534.3467,0.45,0.01,-0.01
876,2229299.605,931534.6238,0.44,0,-0.01
877,2229299.948,931534.8964,0.44,0.01,0
878,2229300.286,931535.1648,0.43,0,-0.01
879,2229300.619,931535.4288,0.43,0.01,0
880,2229300.947,931535.6885,0.42,0,-0.01
881,2229301.27,931535.944,0.41,0.01,-0.01
882,2229301.589,931536.1952,0.41,0.01,0
883,2229301.902,931536.4421,0.4,0.01,-0.01
884,2229302.211,931536.6848,0.39,0.01,-0.01
885,2229302.514,931536.9233,0.39,0.01,0
886,2229302.813,931537.1576,0.38,0.01,-0.01
887,2229303.107,931537.3877,0.37,0.01,-0.01
888,2229303.396,931537.6136,0.37,0,0
889,2229303.681,931537.8354,0.36,0.01,-0.01
890,2229303.961,931538.0531,0.35,0,-0.01
891,2229304.236,931538.2666,0.35,0.01,0
892,2229304.506,931538.476,0.34,0,-0.01
893,2229304.771,931538.6814,0.34,0,0
894,2229305.032,931538.8827,0.33,0.01,-0.01
895,2229305.288,931539.0799,0.32,0,-0.01
896,2229305.54,931539.2731,0.32,0.01,0
897,2229305.786,931539.4623,0.31,0,-0.01
898,2229306.029,931539.6475,0.3,0.01,-0.01
899,2229306.266,931539.8287,0.3,0.01,0
900,2229306.499,931540.006,0.29,0.01,-0.01
901,2229306.728,931540.1793,0.29,0.01,0
902,2229306.951,931540.3486,0.28,0.01,-0.01
903,2229307.171,931540.514,0.27,0,-0.01
904,2229307.386,931540.6756,0.27,0.01,0
905,2229307.596,931540.8332,0.26,0,-0.01
906,2229307.802,931540.987,0.26,0.01,0
907,2229308.003,931541.1369,0.25,0.01,-0.01
908,2229308.2,931541.283,0.25,0,0
909,2229308.393,931541.4253,0.24,0.01,-0.01
910,2229308.581,931541.5638,0.23,0,-0.01
911,2229308.764,931541.6985,0.23,0.01,0
912,2229308.944,931541.8294,0.22,0,-0.01
913,2229309.119,931541.9566,0.22,0.01,0
914,2229309.289,931542.08,0.21,0.01,-0.01
915,2229309.456,931542.1997,0.2,0,-0.01
916,2229309.618,931542.3158,0.2,0.01,0
917,2229309.775,931542.4281,0.19,0.01,-0.01
918,2229309.929,931542.5367,0.19,0.01,0
919,2229310.078,931542.6418,0.18,0,-0.01
920,2229310.223,931542.7431,0.18,0.01,0
921,2229310.364,931542.8409,0.17,0,-0.01
922,2229310.5,931542.935,0.17,0.01,0
923,2229310.633,931543.0256,0.16,0.01,-0.01
924,2229310.761,931543.1126,0.15,0,-0.01
925,2229310.885,931543.196,0.15,0.01,0
926,2229311.005,931543.2759,0.14,0,-0.01
927,2229311.121,931543.3523,0.14,0,0
928,2229311.233,931543.4252,0.13,0.01,-0.01
929,2229311.34,931543.4946,0.13,0,0
930,2229311.444,931543.5605,0.12,0.01,-0.01
931,2229311.543,931543.623,0.12,0.01,0
932,2229311.639,931543.682,0.11,0,-0.01
933,2229311.731,931543.7376,0.11,0.01,0
934,2229311.818,931543.7898,0.1,0.01,-0.01
935,2229311.902,931543.8386,0.1,0.01,0
936,2229311.981,931543.8841,0.09,0,-0.01
937,2229312.057,931543.9262,0.09,0.01,0
938,2229312.129,931543.9649,0.08,0.01,-0.01
939,2229312.197,931544.0004,0.08,0,0
940,2229312.261,931544.0325,0.07,0.01,-0.01
941,2229312.321,931544.0613,0.07,0,0
942,2229312.378,931544.0869,0.06,0,-0.01
943,2229312.43,931544.1092,0.06,0.01,0
944,2229312.479,931544.1283,0.05,0,-0.01
945,2229312.524,931544.1441,0.05,0.01,0
946,2229312.565,931544.1568,0.04,0.01,-0.01
947,2229312.602,931544.1662,0.04,0,0
948,2229312.636,931544.1725,0.03,0.01,-0.01
949,2229312.666,931544.1756,0.03,0.01,0
950,2229312.692,931544.1756,0.03,0,0
951,2229312.715,931544.1725,0.02,0.01,-0.01
952,2229312.734,931544.1663,0.02,0.01,0
953,2229312.749,931544.1569,0.02,0,0
954,2229312.761,931544.1445,0.02,0.01,0
955,2229312.769,931544.1291,0.02,0.01,0
956,2229312.773,931544.1106,0.02,0.01,0
957,2229312.774,931544.089,0.02,0,0
958,2229312.772,931544.0645,0.02,0,0
959,2229312.765,931544.037,0.03,0.01,0.01
960,2229312.756,931544.0065,0.03,0,0
961,2229312.743,931543.973,0.04,0,0.01
962,2229312.726,931543.9366,0.04,0.01,0
963,2229312.706,931543.8973,0.04,0,0
964,2229312.682,931543.8551,0.05,0,0.01
965,2229312.655,931543.81,0.05,0.01,0
966,2229312.625,931543.762,0.06,0,0.01
967,2229312.591,931543.7112,0.06,0,0
968,2229312.553,931543.6575,0.07,0.01,0.01
969,2229312.513,931543.6009,0.07,0.01,0
970,2229312.469,931543.5416,0.07,0,0
971,2229312.422,931543.4795,0.08,0.01,0.01
972,2229312.371,931543.4146,0.08,0,0
973,2229312.317,931543.347,0.09,0.01,0.01
974,2229312.26,931543.2766,0.09,0.01,0
975,2229312.2,931543.2035,0.09,0,0
976,2229312.136,931543.1276,0.1,0.01,0.01
977,2229312.069,931543.0491,0.1,0.01,0
978,2229311.999,931542.9679,0.11,0,0.01
979,2229311.926,931542.8841,0.11,0,0
980,2229311.849,931542.7976,0.12,0.01,0.01
981,2229311.77,931542.7085,0.12,0,0
982,2229311.687,931542.6168,0.12,0,0
983,2229311.602,931542.5224,0.13,0.01,0.01
984,2229311.513,931542.4255,0.13,0.01,0
985,2229311.421,931542.3261,0.14,0,0.01
986,2229311.326,931542.2241,0.14,0.01,0
987,2229311.228,931542.1195,0.14,0,0
988,2229311.127,931542.0125,0.15,0.01,0.01
989,2229311.022,931541.903,0.15,0,0
990,2229310.915,931541.791,0.15,0.01,0
991,2229310.805,931541.6765,0.16,0,0.01
992,2229310.692,931541.5596,0.16,0.01,0
993,2229310.577,931541.4402,0.17,0.01,0.01
994,2229310.458,931541.3185,0.17,0,0
995,2229310.336,931541.1943,0.17,0,0
996,2229310.211,931541.0678,0.18,0.01,0.01
997,2229310.084,931540.9389,0.18,0.01,0
998,2229309.954,931540.8077,0.18,0,0
999,2229309.82,931540.6741,0.19,0,0.01
1000,2229309.685,931540.5383,0.19,0.01,0
1001,2229309.546,931540.4001,0.2,0,0.01
1002,2229309.404,931540.2597,0.2,0,0
1003,2229309.26,931540.117,0.2,0,0
1004,2229309.113,931539.972,0.21,0.01,0.01
1005,2229308.963,931539.8248,0.21,0.01,0
1006,2229308.811,931539.6754,0.21,0,0
1007,2229308.656,931539.5239,0.22,0.01,0.01
1008,2229308.498,931539.3701,0.22,0,0
1009,2229308.338,931539.2142,0.22,0.01,0
1010,2229308.175,931539.0561,0.23,0,0.01
1011,2229308.009,931538.8959,0.23,0.01,0
1012,2229307.841,931538.7336,0.23,0,0
1013,2229307.67,931538.5692,0.24,0,0.01
1014,2229307.496,931538.4027,0.24,0.01,0
1015,2229307.32,931538.2341,0.24,0.01,0
1016,2229307.142,931538.0635,0.25,0,0.01
1017,2229306.961,931537.8909,0.25,0,0
1018,2229306.778,931537.7162,0.25,0,0
1019,2229306.592,931537.5396,0.26,0.01,0.01
1020,2229306.403,931537.361,0.26,0,0
1021,2229306.212,931537.1804,0.26,0,0
1022,2229306.019,931536.9978,0.27,0,0.01
1023,2229305.824,931536.8134,0.27,0.01,0
1024,2229305.626,931536.627,0.27,0.01,0
1025,2229305.425,931536.4387,0.27,0,0
1026,2229305.222,931536.2486,0.28,0,0.01
1027,2229305.017,931536.0566,0.28,0.01,0
1028,2229304.81,931535.8627,0.28,0,0
1029,2229304.6,931535.667,0.29,0.01,0.01
1030,2229304.388,931535.4695,0.29,0,0
1031,2229304.174,931535.2702,0.29,0,0
1032,2229303.958,931535.0691,0.3,0.01,0.01
1033,2229303.739,931534.8662,0.3,0,0
1034,2229303.518,931534.6616,0.3,0,0
1035,2229303.295,931534.4552,0.3,0.01,0
1036,2229303.07,931534.2472,0.31,0.01,0.01
1037,2229302.843,931534.0374,0.31,0,0
1038,2229302.613,931533.826,0.31,0,0
1039,2229302.382,931533.6129,0.31,0,0
1040,2229302.148,931533.3981,0.32,0,0.01
1041,2229301.912,931533.1818,0.32,0.01,0
1042,2229301.674,931532.9638,0.32,0,0
1043,2229301.435,931532.7442,0.33,0,0.01
1044,2229301.193,931532.523,0.33,0,0
1045,2229300.949,931532.3002,0.33,0,0
1046,2229300.703,931532.0759,0.33,0.01,0
1047,2229300.455,931531.8501,0.34,0.01,0.01
1048,2229300.205,931531.6227,0.34,0,0
1049,2229299.953,931531.3939,0.34,0,0
1050,2229299.7,931531.1636,0.34,0,0
1051,2229299.444,931530.9317,0.35,0.01,0.01
1052,2229299.187,931530.6985,0.35,0,0
1053,2229298.927,931530.4638,0.35,0,0
1054,2229298.666,931530.2277,0.35,0.01,0
1055,2229298.403,931529.9902,0.35,0,0
1056,2229298.138,931529.7513,0.36,0,0.01
1057,2229297.872,931529.5111,0.36,0.01,0
1058,2229297.603,931529.2695,0.36,0,0
1059,2229297.333,931529.0265,0.36,0,0
1060,2229297.061,931528.7822,0.37,0,0.01
1061,2229296.788,931528.5367,0.37,0.01,0
1062,2229296.512,931528.2898,0.37,0.01,0
1063,2229296.235,931528.0417,0.37,0,0
1064,2229295.957,931527.7924,0.37,0,0
1065,2229295.676,931527.5418,0.38,0,0.01
1066,2229295.394,931527.2899,0.38,0,0
1067,2229295.111,931527.0369,0.38,0,0
1068,2229294.825,931526.7827,0.38,0.01,0
1069,2229294.539,931526.5273,0.38,0.01,0
1070,2229294.25,931526.2708,0.39,0,0.01
1071,2229293.96,931526.0131,0.39,0,0
1072,2229293.669,931525.7543,0.39,0,0
1073,2229293.376,931525.4945,0.39,0,0
1074,2229293.082,931525.2335,0.39,0,0
1075,2229292.786,931524.9714,0.4,0.01,0.01
1076,2229292.489,931524.7083,0.4,0,0
1077,2229292.19,931524.4442,0.4,0,0
1078,2229291.89,931524.1791,0.4,0.01,0
