time,X,Y,speed,acc,real_acc
531,2229463.129,933313.849,10.57,0.36,0.06
532,2229452.537,933314.404,10.61,0.3,0.04
533,2229441.961,933315.2352,10.61,0.28,0
534,2229431.438,933316.3096,10.58,0.25,-0.03
535,2229421.004,933317.594,10.51,0.23,-0.07
536,2229410.7,933319.0529,10.41,0.22,-0.1
537,2229400.586,933320.6407,10.24,0.23,-0.17
538,2229390.724,933322.3093,10,0.26,-0.24
539,2229381.176,933324.0107,9.7,0.31,-0.3
540,2229372.005,933325.6969,9.32,0.38,-0.38
541,2229363.275,933327.3198,8.88,0.45,-0.44
542,2229355.042,933328.8336,8.37,0.51,-0.51
543,2229347.344,933330.2015,7.82,0.55,-0.55
544,2229340.214,933331.389,7.23,0.6,-0.59
545,2229333.684,933332.3615,6.6,0.64,-0.63
546,2229327.786,933333.0844,5.94,0.68,-0.66
547,2229322.551,933333.5231,5.25,0.73,-0.69
548,2229318.006,933333.6444,4.55,0.75,-0.7
549,2229314.142,933333.42,3.87,0.77,-0.68
550,2229310.945,933332.823,3.25,0.76,-0.62
551,2229308.401,933331.8264,2.73,0.77,-0.52
552,2229306.494,933330.4032,2.38,0.76,-0.35
553,2229305.211,933328.5265,2.27,0.78,-0.11
554,2229304.531,933326.1778,2.45,0.76,0.18
555,2229304.422,933323.3724,2.81,0.73,0.36
556,2229304.846,933320.1343,3.27,0.68,0.46
557,2229305.766,933316.4873,3.76,0.65,0.49
558,2229307.143,933312.4553,4.26,0.6,0.5
559,2229308.94,933308.0621,4.75,0.55,0.49
560,2229311.116,933303.3356,5.2,0.51,0.45
561,2229313.616,933298.3196,5.6,0.43,0.4
562,2229316.381,933293.0622,5.94,0.36,0.34
563,2229319.353,933287.6111,6.21,0.28,0.27
564,2229322.473,933282.0144,6.41,0.21,0.2
565,2229325.683,933276.3198,6.54,0.13,0.13
566,2229328.931,933270.568,6.61,0.07,0.07
567,2229332.196,933264.7705,6.65,0.05,0.04
568,2229335.463,933258.9317,6.69,0.04,0.04
569,2229338.719,933253.0558,6.72,0.04,0.03
570,2229341.948,933247.1469,6.73,0.04,0.01
571,2229345.136,933241.2095,6.74,0.05,0.01
572,2229348.274,933235.245,6.74,0.05,0
573,2229351.37,933229.2449,6.75,0.06,0.01
574,2229354.438,933223.1975,6.78,0.06,0.03
575,2229357.492,933217.0916,6.83,0.06,0.05
576,2229360.543,933210.9157,6.89,0.07,0.06
577,2229363.606,933204.6585,6.97,0.08,0.08
578,2229366.695,933198.3084,7.06,0.09,0.09
579,2229369.82,933191.8549,7.17,0.11,0.11
580,2229372.991,933185.29,7.29,0.12,0.12
581,2229376.212,933178.6066,7.42,0.13,0.13
582,2229379.491,933171.7975,7.56,0.14,0.14
583,2229382.833,933164.8556,7.7,0.14,0.14
584,2229386.245,933157.7736,7.86,0.16,0.16
585,2229389.73,933150.548,8.02,0.17,0.16
586,2229393.285,933143.1898,8.17,0.14,0.15
587,2229396.901,933135.7135,8.31,0.14,0.14
588,2229400.573,933128.1338,8.42,0.11,0.11
589,2229404.293,933120.465,8.52,0.1,0.1
590,2229408.054,933112.7219,8.61,0.08,0.09
591,2229411.847,933104.9224,8.67,0.07,0.06
592,2229415.653,933097.0987,8.7,0.03,0.03
593,2229419.453,933089.2863,8.69,0.01,-0.01
594,2229423.225,933081.5209,8.63,0.05,-0.06
595,2229426.948,933073.8379,8.54,0.1,-0.09
596,2229430.601,933066.2729,8.4,0.14,-0.14
597,2229434.169,933058.8547,8.23,0.16,-0.17
598,2229437.647,933051.584,8.06,0.17,-0.17
599,2229441.038,933044.4549,7.89,0.17,-0.17
600,2229444.342,933037.4611,7.73,0.17,-0.16
601,2229447.561,933030.5967,7.58,0.15,-0.15
602,2229450.695,933023.8557,7.43,0.15,-0.15
603,2229453.747,933017.2323,7.29,0.14,-0.14
604,2229456.725,933010.7232,7.16,0.13,-0.13
605,2229459.637,933004.3253,7.03,0.13,-0.13
606,2229462.493,932998.0357,6.91,0.12,-0.12
607,2229465.3,932991.8512,6.79,0.12,-0.12
608,2229468.069,932985.7689,6.68,0.11,-0.11
609,2229470.807,932979.7847,6.58,0.1,-0.1
610,2229473.522,932973.8894,6.49,0.09,-0.09
611,2229476.22,932968.0731,6.41,0.08,-0.08
612,2229478.907,932962.3255,6.34,0.07,-0.07
613,2229481.591,932956.6364,6.29,0.06,-0.05
614,2229484.277,932950.9958,6.25,0.05,-0.04
615,2229486.97,932945.3945,6.22,0.04,-0.03
616,2229489.671,932939.8278,6.19,0.03,-0.03
617,2229492.375,932934.2919,6.16,0.03,-0.03
618,2229495.082,932928.7833,6.14,0.03,-0.02
619,2229497.789,932923.2981,6.12,0.02,-0.02
620,2229500.493,932917.8328,6.1,0.02,-0.02
621,2229503.192,932912.3851,6.08,0.02,-0.02
622,2229505.885,932906.9591,6.06,0.02,-0.02
623,2229508.569,932901.5606,6.03,0.03,-0.03
624,2229511.244,932896.1949,6,0.03,-0.03
625,2229513.906,932890.8678,5.96,0.04,-0.04
626,2229516.556,932885.5849,5.91,0.05,-0.05
627,2229519.192,932880.3439,5.87,0.04,-0.04
628,2229521.827,932875.1112,5.86,0.01,-0.01
629,2229524.472,932869.8452,5.89,0.04,0.03
630,2229527.141,932864.5044,5.97,0.07,0.08
631,2229529.848,932859.0474,6.09,0.13,0.12
632,2229532.603,932853.4325,6.25,0.16,0.16
633,2229535.422,932847.6183,6.46,0.21,0.21
634,2229538.318,932841.5646,6.71,0.25,0.25
635,2229541.311,932835.2368,7,0.29,0.29
636,2229544.422,932828.6015,7.33,0.33,0.33
637,2229547.672,932821.6255,7.7,0.37,0.37
638,2229551.083,932814.2754,8.1,0.4,0.4
639,2229554.675,932806.5181,8.55,0.45,0.45
640,2229558.466,932798.3307,9.02,0.47,0.47
641,2229562.451,932789.7328,9.48,0.45,0.46
642,2229566.621,932780.7547,9.9,0.42,0.42
643,2229570.968,932771.4264,10.29,0.39,0.39
644,2229575.484,932761.7782,10.65,0.36,0.36
645,2229580.158,932751.8403,10.98,0.33,0.33
646,2229584.979,932741.6473,11.28,0.29,0.3
647,2229589.922,932731.252,11.51,0.24,0.23
648,2229594.956,932720.7118,11.68,0.17,0.17
649,2229600.053,932710.084,11.79,0.11,0.11
650,2229605.182,932699.4259,11.83,0.04,0.04
651,2229610.315,932688.7948,11.81,0.03,-0.02
652,2229615.423,932678.2446,11.72,0.08,-0.09
653,2229620.487,932667.8146,11.59,0.13,-0.13
654,2229625.487,932657.5407,11.43,0.17,-0.16
655,2229630.405,932647.4588,11.22,0.21,-0.21
656,2229635.221,932637.6048,10.97,0.25,-0.25
657,2229639.917,932628.0145,10.68,0.29,-0.29
658,2229644.477,932618.7189,10.35,0.32,-0.33
659,2229648.89,932609.7288,10.02,0.34,-0.33
660,2229653.151,932601.0504,9.67,0.34,-0.35
661,2229657.253,932592.6895,9.31,0.36,-0.36
662,2229661.188,932584.6522,8.95,0.36,-0.36
663,2229664.95,932576.9445,8.58,0.38,-0.37
664,2229668.536,932569.5643,8.21,0.37,-0.37
665,2229671.96,932562.4775,7.87,0.34,-0.34
666,2229675.241,932555.6418,7.58,0.29,-0.29
667,2229678.396,932549.015,7.34,0.25,-0.24
668,2229681.443,932542.555,7.14,0.2,-0.2
669,2229684.401,932536.2196,6.99,0.15,-0.15
670,2229687.29,932529.9642,6.89,0.11,-0.1
671,2229690.143,932523.7348,6.85,0.05,-0.04
672,2229692.993,932517.4752,6.88,0.03,0.03
673,2229695.874,932511.1289,6.97,0.09,0.09
674,2229698.82,932504.6398,7.13,0.16,0.16
675,2229701.865,932497.9514,7.35,0.22,0.22
676,2229705.04,932491.0157,7.63,0.28,0.28
677,2229708.353,932483.8175,7.92,0.3,0.29
678,2229711.809,932476.3496,8.23,0.31,0.31
679,2229715.413,932468.6051,8.54,0.3,0.31
680,2229719.171,932460.577,8.86,0.33,0.32
681,2229723.086,932452.2581,9.19,0.33,0.33
682,2229727.16,932443.6479,9.53,0.33,0.34
683,2229731.386,932434.7711,9.83,0.31,0.3
684,2229735.75,932425.6589,10.1,0.26,0.27
685,2229740.241,932416.3424,10.34,0.25,0.24
686,2229744.847,932406.8527,10.55,0.21,0.21
687,2229749.556,932397.2211,10.72,0.17,0.17
688,2229754.356,932387.4787,10.86,0.14,0.14
689,2229759.233,932377.659,10.96,0.11,0.1
690,2229764.159,932367.8055,11.02,0.06,0.06
691,2229769.106,932357.9642,11.01,0.02,-0.01
692,2229774.043,932348.1809,10.96,0.06,-0.05
693,2229778.942,932338.5015,10.85,0.11,-0.11
694,2229783.773,932328.9719,10.68,0.17,-0.17
695,2229788.501,932319.6372,10.46,0.22,-0.22
696,2229793.075,932310.5391,10.18,0.28,-0.28
697,2229797.436,932301.7183,9.84,0.35,-0.34
698,2229801.527,932293.2157,9.44,0.42,-0.4
699,2229805.29,932285.0721,8.97,0.49,-0.47
700,2229808.668,932277.3282,8.45,0.55,-0.52
701,2229811.602,932270.013,7.88,0.62,-0.57
702,2229814.029,932263.1078,7.32,0.65,-0.56
703,2229815.885,932256.5817,6.78,0.69,-0.54
704,2229817.106,932250.4043,6.3,0.73,-0.48
705,2229817.627,932244.5447,5.88,0.77,-0.42
706,2229817.385,932238.9723,5.58,0.81,-0.3
707,2229816.328,932233.654,5.42,0.86,-0.16
708,2229814.453,932228.5472,5.44,0.85,0.02
709,2229811.768,932223.6069,5.62,0.82,0.18
710,2229808.284,932218.7881,5.95,0.81,0.33
711,2229804.009,932214.0456,6.39,0.8,0.44
712,2229798.952,932209.3345,6.91,0.78,0.52
713,2229793.138,932204.6161,7.49,0.75,0.58
714,2229786.655,932199.8771,8.03,0.67,0.54
715,2229779.608,932195.1105,8.51,0.57,0.48
716,2229772.099,932190.3094,8.91,0.46,0.4
717,2229764.232,932185.4667,9.24,0.36,0.33
718,2229756.111,932180.5756,9.48,0.25,0.24
719,2229747.831,932175.6297,9.64,0.17,0.16
720,2229739.453,932170.6257,9.76,0.11,0.12
721,2229731.03,932165.5611,9.83,0.07,0.07
722,2229722.615,932160.4334,9.85,0.07,0.02
723,2229714.26,932155.2398,9.84,0.09,-0.01
724,2229706.018,932149.9778,9.78,0.13,-0.06
725,2229697.932,932144.6437,9.69,0.17,-0.09
726,2229690.005,932139.2293,9.6,0.18,-0.09
727,2229682.23,932133.7255,9.53,0.18,-0.07
728,2229674.602,932128.1228,9.46,0.17,-0.07
729,2229667.113,932122.412,9.42,0.18,-0.04
730,2229659.757,932116.5839,9.38,0.18,-0.04
731,2229652.526,932110.6305,9.37,0.18,-0.01
732,2229645.412,932104.5498,9.36,0.18,-0.01
733,2229638.402,932098.3407,9.36,0.16,0
734,2229631.486,932092.0027,9.38,0.16,0.02
735,2229624.653,932085.5348,9.41,0.16,0.03
736,2229617.893,932078.9363,9.45,0.15,0.04
737,2229611.197,932072.2092,9.49,0.14,0.04
738,2229604.573,932065.3675,9.52,0.14,0.03
739,2229598.032,932058.4278,9.54,0.13,0.02
740,2229591.585,932051.4069,9.53,0.12,-0.01
741,2229585.241,932044.3214,9.51,0.13,-0.02
742,2229579.011,932037.1883,9.47,0.12,-0.04
743,2229572.906,932030.025,9.41,0.13,-0.06
744,2229566.939,932022.8531,9.33,0.13,-0.08
745,2229561.119,932015.6949,9.23,0.15,-0.1
746,2229555.459,932008.5728,9.1,0.16,-0.13
747,2229549.97,932001.5091,8.95,0.18,-0.15
748,2229544.665,931994.5262,8.77,0.2,-0.18
749,2229539.554,931987.6464,8.57,0.22,-0.2
750,2229534.646,931980.8892,8.35,0.23,-0.22
751,2229529.939,931974.262,8.13,0.24,-0.22
752,2229525.427,931967.7692,7.91,0.24,-0.22
753,2229521.106,931961.4154,7.68,0.24,-0.23
754,2229516.97,931955.205,7.46,0.23,-0.22
755,2229513.013,931949.1424,7.24,0.23,-0.22
756,2229509.228,931943.2258,7.02,0.23,-0.22
757,2229505.597,931937.4282,6.84,0.19,-0.18
758,2229502.1,931931.7162,6.7,0.16,-0.14
759,2229498.716,931926.0563,6.59,0.13,-0.11
760,2229495.426,931920.4153,6.53,0.09,-0.06
761,2229492.208,931914.7598,6.51,0.07,-0.02
762,2229489.043,931909.0546,6.52,0.07,0.01
763,2229485.909,931903.2575,6.59,0.1,0.07
764,2229482.785,931897.3247,6.71,0.13,0.12
765,2229479.648,931891.2121,6.87,0.18,0.16
766,2229476.478,931884.8759,7.08,0.23,0.21
767,2229473.253,931878.2721,7.35,0.27,0.27
768,2229469.957,931871.3647,7.65,0.32,0.3
769,2229466.598,931864.1496,7.96,0.32,0.31
770,2229463.188,931856.6308,8.26,0.3,0.3
771,2229459.742,931848.8119,8.54,0.3,0.28
772,2229456.273,931840.6969,8.83,0.29,0.29
773,2229452.793,931832.2897,9.1,0.3,0.27
774,2229449.318,931823.6006,9.36,0.28,0.26
775,2229445.876,931814.6668,9.57,0.24,0.21
776,2229442.495,931805.5319,9.74,0.21,0.17
777,2229439.204,931796.2396,9.86,0.18,0.12
778,2229436.032,931786.8336,9.93,0.17,0.07
779,2229433.009,931777.3574,9.95,0.17,0.02
780,2229430.158,931767.8481,9.93,0.17,-0.02
781,2229427.482,931758.3151,9.9,0.17,-0.03
782,2229424.981,931748.7614,9.88,0.18,-0.02
783,2229422.651,931739.1896,9.85,0.17,-0.03
784,2229420.491,931729.6025,9.83,0.17,-0.02
785,2229418.5,931720.0029,9.8,0.17,-0.03
786,2229416.674,931710.3959,9.78,0.16,-0.02
787,2229415,931700.7956,9.75,0.16,-0.03
788,2229413.465,931691.2181,9.7,0.13,-0.05
789,2229412.053,931681.6799,9.64,0.14,-0.06
790,2229410.752,931672.1972,9.57,0.13,-0.07
791,2229409.548,931662.7863,9.49,0.12,-0.08
792,2229408.421,931653.4693,9.38,0.11,-0.11
793,2229407.343,931644.2918,9.24,0.15,-0.14
794,2229406.279,931635.3051,9.05,0.19,-0.19
795,2229405.196,931626.5604,8.81,0.25,-0.24
796,2229404.059,931618.1091,8.53,0.3,-0.28
797,2229402.834,931610.0025,8.2,0.35,-0.33
798,2229401.484,931602.2888,7.83,0.42,-0.37
799,2229399.954,931595.0041,7.44,0.47,-0.39
800,2229398.183,931588.181,7.05,0.52,-0.39
801,2229396.113,931581.8525,6.66,0.57,-0.39
802,2229393.685,931576.0514,6.29,0.64,-0.37
803,2229390.838,931570.8105,5.96,0.7,-0.33
804,2229387.515,931566.1627,5.71,0.75,-0.25
805,2229383.66,931562.1288,5.58,0.82,-0.13
806,2229379.242,931558.6812,5.6,0.81,0.02
807,2229374.234,931555.7806,5.79,0.81,0.19
808,2229368.609,931553.3873,6.11,0.8,0.32
809,2229362.34,931551.4619,6.56,0.8,0.45
810,2229355.401,931549.9647,7.1,0.8,0.54
811,2229347.784,931548.8528,7.7,0.78,0.6
812,2229339.551,931548.0692,8.27,0.69,0.57
813,2229330.787,931547.5532,8.78,0.59,0.51
814,2229321.573,931547.2445,9.22,0.5,0.44
815,2229311.992,931547.0823,9.58,0.4,0.36
816,2229302.126,931547.0061,9.87,0.3,0.29
817,2229292.067,931546.9565,10.06,0.19,0.19
818,2229281.936,931546.8773,10.13,0.08,0.07
819,2229271.863,931546.7136,10.07,0.1,-0.06
820,2229261.979,931546.4103,9.89,0.24,-0.18
821,2229252.414,931545.9126,9.58,0.37,-0.31
822,2229243.297,931545.1652,9.15,0.51,-0.43
823,2229234.749,931544.1211,8.61,0.64,-0.54
824,2229226.848,931542.7649,8.02,0.72,-0.59
825,2229219.662,931541.0889,7.38,0.78,-0.64
826,2229213.26,931539.0855,6.71,0.85,-0.67
827,2229207.708,931536.7471,6.02,0.92,-0.69
828,2229203.076,931534.0662,5.35,0.98,-0.67
829,2229199.412,931531.0487,4.75,1.03,-0.6
830,2229196.69,931527.7547,4.27,0.98,-0.48
831,2229194.862,931524.2578,3.95,0.91,-0.32
832,2229193.883,931520.6316,3.76,0.86,-0.19
833,2229193.706,931516.9497,3.69,0.8,-0.07
834,2229194.285,931513.2857,3.71,0.76,0.02
835,2229195.567,931509.7079,3.8,0.7,0.09
836,2229197.472,931506.2626,3.94,0.64,0.14
837,2229199.914,931502.9909,4.08,0.56,0.14
838,2229202.808,931499.9338,4.21,0.5,0.13
839,2229206.066,931497.1322,4.3,0.45,0.09
840,2229209.604,931494.6272,4.33,0.41,0.03
841,2229213.334,931492.4493,4.32,0.37,-0.01
842,2229217.174,931490.5868,4.27,0.34,-0.05
843,2229221.04,931489.0174,4.17,0.29,-0.1
844,2229224.85,931487.7191,4.02,0.28,-0.15
845,2229228.52,931486.6695,3.82,0.29,-0.2
846,2229231.968,931485.8466,3.54,0.32,-0.28
847,2229235.126,931485.2275,3.22,0.35,-0.32
848,2229237.995,931484.7871,2.9,0.34,-0.32
849,2229240.594,931484.4997,2.61,0.31,-0.29
850,2229242.938,931484.3397,2.35,0.29,-0.26
851,2229245.046,931484.2814,2.11,0.25,-0.24
852,2229246.934,931484.2991,1.89,0.23,-0.22
853,2229248.624,931484.3699,1.69,0.21,-0.2
854,2229250.145,931484.4825,1.52,0.17,-0.17
855,2229251.53,931484.6283,1.39,0.14,-0.13
856,2229252.814,931484.7986,1.3,0.11,-0.09
857,2229254.029,931484.985,1.23,0.06,-0.07
858,2229255.21,931485.1789,1.2,0.04,-0.03
859,2229256.388,931485.3717,1.19,0,-0.01
