time,X,Y,speed,acc,real_acc
532,2229482.047,933505.0869,12.16,0.07,0.06
533,2229492.835,933499.3859,12.2,0.04,0.04
534,2229503.629,933493.6562,12.22,0.03,0.02
535,2229514.415,933487.9125,12.22,0.01,0
536,2229525.177,933482.1692,12.2,0.03,-0.02
537,2229535.901,933476.4407,12.16,0.04,-0.04
538,2229546.566,933470.7419,12.09,0.06,-0.07
539,2229557.135,933465.0879,11.99,0.11,-0.1
540,2229567.565,933459.4943,11.84,0.15,-0.15
541,2229577.814,933453.9766,11.64,0.19,-0.2
542,2229587.839,933448.5504,11.4,0.24,-0.24
543,2229597.598,933443.2312,11.11,0.29,-0.29
544,2229607.048,933438.0344,10.79,0.33,-0.32
545,2229616.146,933432.9733,10.41,0.38,-0.38
546,2229624.839,933428.0515,9.99,0.43,-0.42
547,2229633.073,933423.2704,9.52,0.48,-0.47
548,2229640.794,933418.6315,9.01,0.53,-0.51
549,2229647.949,933414.1359,8.45,0.59,-0.56
550,2229654.483,933409.7852,7.85,0.64,-0.6
551,2229660.344,933405.5806,7.21,0.69,-0.64
552,2229665.48,933401.5222,6.55,0.73,-0.66
553,2229669.864,933397.6047,5.88,0.77,-0.67
554,2229673.468,933393.8212,5.23,0.79,-0.65
555,2229676.268,933390.1651,4.61,0.81,-0.62
556,2229678.239,933386.6297,4.05,0.84,-0.56
557,2229679.355,933383.2082,3.6,0.86,-0.45
558,2229679.591,933379.8941,3.32,0.89,-0.28
559,2229678.933,933376.6797,3.28,0.91,-0.04
560,2229677.412,933373.5545,3.48,0.86,0.2
561,2229675.07,933370.5072,3.84,0.82,0.36
562,2229671.952,933367.5263,4.31,0.78,0.47
563,2229668.098,933364.6006,4.84,0.73,0.53
564,2229663.551,933361.7187,5.38,0.7,0.54
565,2229658.355,933358.8692,5.93,0.65,0.55
566,2229652.552,933356.0421,6.46,0.6,0.53
567,2229646.186,933353.2331,6.96,0.57,0.5
568,2229639.302,933350.439,7.43,0.51,0.47
569,2229631.943,933347.6568,7.87,0.48,0.44
570,2229624.155,933344.8834,8.27,0.43,0.4
571,2229615.981,933342.1157,8.63,0.38,0.36
572,2229607.466,933339.3508,8.95,0.34,0.32
573,2229598.652,933336.5911,9.24,0.3,0.29
574,2229589.564,933333.8619,9.49,0.28,0.25
575,2229580.228,933331.194,9.71,0.26,0.22
576,2229570.666,933328.6182,9.9,0.24,0.19
577,2229560.904,933326.1653,10.07,0.24,0.17
578,2229550.964,933323.8661,10.2,0.23,0.13
579,2229540.871,933321.7515,10.31,0.24,0.11
580,2229530.65,933319.8483,10.4,0.25,0.09
581,2229520.334,933318.1678,10.45,0.24,0.05
582,2229509.958,933316.7172,10.48,0.24,0.03
583,2229499.556,933315.5037,10.47,0.24,-0.01
584,2229489.162,933314.5346,10.44,0.24,-0.03
585,2229478.811,933313.8171,10.38,0.25,-0.06
586,2229468.537,933313.3586,10.28,0.27,-0.1
587,2229458.373,933313.1609,10.17,0.28,-0.11
588,2229448.343,933313.2049,10.03,0.27,-0.14
589,2229438.466,933313.4661,9.88,0.27,-0.15
590,2229428.765,933313.9199,9.71,0.26,-0.17
591,2229419.26,933314.542,9.53,0.26,-0.18
592,2229409.973,933315.3077,9.32,0.26,-0.21
593,2229400.925,933316.1927,9.09,0.26,-0.23
594,2229392.137,933317.1724,8.84,0.28,-0.25
595,2229383.638,933318.2224,8.56,0.3,-0.28
596,2229375.453,933319.3183,8.26,0.32,-0.3
597,2229367.61,933320.4357,7.92,0.34,-0.34
598,2229360.137,933321.5502,7.56,0.37,-0.36
599,2229353.062,933322.6373,7.16,0.39,-0.4
600,2229346.411,933323.6726,6.73,0.43,-0.43
601,2229340.208,933324.6331,6.28,0.46,-0.45
602,2229334.457,933325.5011,5.82,0.46,-0.46
603,2229329.16,933326.2604,5.35,0.46,-0.47
604,2229324.317,933326.8948,4.88,0.48,-0.47
605,2229319.929,933327.3881,4.42,0.47,-0.46
606,2229315.997,933327.7238,3.95,0.48,-0.47
607,2229312.52,933327.8859,3.48,0.48,-0.47
608,2229309.501,933327.8581,3.02,0.5,-0.46
609,2229306.936,933327.6242,2.58,0.5,-0.44
610,2229304.816,933327.1692,2.17,0.5,-0.41
611,2229303.129,933326.4779,1.82,0.49,-0.35
612,2229301.86,933325.5353,1.58,0.49,-0.24
613,2229300.998,933324.3263,1.48,0.49,-0.1
614,2229300.529,933322.8361,1.56,0.48,0.08
615,2229300.442,933321.0494,1.79,0.48,0.23
616,2229300.721,933318.9557,2.11,0.48,0.32
617,2229301.344,933316.5616,2.47,0.45,0.36
618,2229302.287,933313.8782,2.84,0.43,0.37
619,2229303.525,933310.9166,3.21,0.41,0.37
620,2229305.035,933307.6878,3.56,0.38,0.35
621,2229306.793,933304.203,3.9,0.35,0.34
622,2229308.773,933300.473,4.22,0.33,0.32
623,2229310.951,933296.512,4.52,0.3,0.3
624,2229313.299,933292.3459,4.78,0.27,0.26
625,2229315.786,933288.0033,5,0.22,0.22
626,2229318.382,933283.513,5.19,0.19,0.19
627,2229321.058,933278.9039,5.33,0.14,0.14
628,2229323.785,933274.2047,5.43,0.1,0.1
629,2229326.531,933269.4442,5.5,0.06,0.07
630,2229329.273,933264.6472,5.53,0.04,0.03
631,2229332.001,933259.8228,5.54,0.02,0.01
632,2229334.714,933254.9761,5.55,0.04,0.01
633,2229337.408,933250.1123,5.56,0.02,0.01
634,2229340.08,933245.2364,5.56,0.03,0
635,2229342.726,933240.3536,5.55,0.02,-0.01
636,2229345.343,933235.469,5.54,0.03,-0.01
637,2229347.929,933230.5859,5.53,0.03,-0.01
638,2229350.489,933225.7005,5.52,0.03,-0.01
639,2229353.027,933220.8073,5.51,0.02,-0.01
640,2229355.549,933215.9008,5.52,0.03,0.01
641,2229358.059,933210.9752,5.53,0.02,0.01
642,2229360.562,933206.0251,5.55,0.02,0.02
643,2229363.064,933201.045,5.57,0.03,0.02
644,2229365.572,933196.0247,5.61,0.04,0.04
645,2229368.099,933190.9372,5.68,0.07,0.07
646,2229370.663,933185.7506,5.79,0.1,0.11
647,2229373.278,933180.4333,5.93,0.14,0.14
648,2229375.961,933174.9537,6.1,0.17,0.17
649,2229378.729,933169.28,6.31,0.21,0.21
650,2229381.597,933163.3807,6.56,0.25,0.25
651,2229384.578,933157.2301,6.83,0.27,0.27
652,2229387.673,933150.8277,7.11,0.28,0.28
653,2229390.882,933144.1791,7.38,0.27,0.27
654,2229394.203,933137.2897,7.65,0.26,0.27
655,2229397.634,933130.165,7.91,0.25,0.26
656,2229401.174,933122.8108,8.16,0.25,0.25
657,2229404.821,933115.2324,8.41,0.25,0.25
658,2229408.571,933107.4413,8.65,0.23,0.24
659,2229412.406,933099.4717,8.84,0.2,0.19
660,2229416.308,933091.364,9,0.15,0.16
661,2229420.256,933083.1583,9.11,0.11,0.11
662,2229424.229,933074.8949,9.17,0.05,0.06
663,2229428.209,933066.6138,9.19,0.02,0.02
664,2229432.176,933058.3554,9.16,0.02,-0.03
665,2229436.111,933050.1539,9.1,0.07,-0.06
666,2229440.009,933042.0199,9.02,0.08,-0.08
667,2229443.866,933033.9582,8.94,0.08,-0.08
668,2229447.679,933025.9736,8.85,0.09,-0.09
669,2229451.443,933018.0708,8.75,0.09,-0.1
670,2229455.155,933010.2545,8.65,0.09,-0.1
671,2229458.811,933002.5296,8.55,0.11,-0.1
672,2229462.409,932994.8988,8.44,0.11,-0.11
673,2229465.954,932987.3577,8.33,0.11,-0.11
674,2229469.452,932979.8999,8.24,0.09,-0.09
675,2229472.909,932972.5188,8.15,0.09,-0.09
676,2229476.331,932965.2082,8.07,0.08,-0.08
677,2229479.725,932957.9615,8,0.07,-0.07
678,2229483.096,932950.7725,7.94,0.06,-0.06
679,2229486.449,932943.6386,7.88,0.06,-0.06
680,2229489.777,932936.5737,7.81,0.07,-0.07
681,2229493.072,932929.5955,7.72,0.09,-0.09
682,2229496.325,932922.7219,7.6,0.12,-0.12
683,2229499.528,932915.9706,7.47,0.13,-0.13
684,2229502.672,932909.3595,7.32,0.15,-0.15
685,2229505.748,932902.9063,7.15,0.17,-0.17
686,2229508.751,932896.6227,6.96,0.19,-0.19
687,2229511.683,932890.4966,6.79,0.17,-0.17
688,2229514.548,932884.5094,6.64,0.15,-0.15
689,2229517.351,932878.6427,6.5,0.14,-0.14
690,2229520.098,932872.8783,6.39,0.12,-0.11
691,2229522.792,932867.1977,6.29,0.1,-0.1
692,2229525.438,932861.5825,6.21,0.07,-0.08
693,2229528.046,932856.0085,6.15,0.06,-0.06
694,2229530.639,932850.4276,6.15,0.02,0
695,2229533.247,932844.786,6.22,0.06,0.07
696,2229535.899,932839.0298,6.34,0.13,0.12
697,2229538.623,932833.105,6.52,0.17,0.18
698,2229541.448,932826.9578,6.77,0.25,0.25
699,2229544.403,932820.5343,7.07,0.3,0.3
700,2229547.513,932813.788,7.43,0.37,0.36
701,2229550.794,932806.7031,7.81,0.37,0.38
702,2229554.257,932799.2709,8.2,0.39,0.39
703,2229557.913,932791.4831,8.6,0.41,0.4
704,2229561.774,932783.3312,9.02,0.41,0.42
705,2229565.852,932774.8066,9.45,0.43,0.43
706,2229570.158,932765.9009,9.89,0.45,0.44
707,2229574.697,932756.6152,10.34,0.44,0.45
708,2229579.449,932746.9887,10.74,0.4,0.4
709,2229584.387,932737.0702,11.08,0.35,0.34
710,2229589.483,932726.9084,11.37,0.29,0.29
711,2229594.711,932716.5522,11.6,0.24,0.23
712,2229600.043,932706.0504,11.78,0.17,0.18
713,2229605.452,932695.4516,11.9,0.13,0.12
714,2229610.908,932684.806,11.96,0.07,0.06
715,2229616.37,932674.1692,11.96,0.01,0
716,2229621.794,932663.5979,11.88,0.08,-0.08
717,2229627.134,932653.1491,11.73,0.14,-0.15
718,2229632.347,932642.8794,11.52,0.22,-0.21
719,2229637.388,932632.8459,11.23,0.29,-0.29
720,2229642.212,932623.1053,10.87,0.36,-0.36
721,2229646.776,932613.7075,10.45,0.43,-0.42
722,2229651.034,932604.6744,9.99,0.48,-0.46
723,2229654.941,932596.0211,9.49,0.52,-0.5
724,2229658.451,932587.7626,8.97,0.56,-0.52
725,2229661.519,932579.9139,8.43,0.6,-0.54
726,2229664.1,932572.4899,7.86,0.65,-0.57
727,2229666.149,932565.5057,7.28,0.69,-0.58
728,2229667.625,932558.9678,6.7,0.72,-0.58
729,2229668.508,932552.8492,6.18,0.73,-0.52
730,2229668.781,932547.1143,5.74,0.72,-0.44
731,2229668.429,932541.7277,5.4,0.71,-0.34
732,2229667.436,932536.6539,5.17,0.72,-0.23
733,2229665.786,932531.8573,5.07,0.71,-0.1
734,2229663.463,932527.3024,5.11,0.72,0.04
735,2229660.461,932522.9524,5.29,0.71,0.18
736,2229656.806,932518.7647,5.56,0.67,0.27
737,2229652.535,932514.6955,5.9,0.63,0.34
738,2229647.685,932510.7009,6.28,0.59,0.38
739,2229642.291,932506.737,6.69,0.54,0.41
740,2229636.391,932502.76,7.12,0.51,0.43
741,2229630.019,932498.726,7.54,0.47,0.42
742,2229623.218,932494.5987,7.96,0.44,0.42
743,2229616.043,932490.3722,8.33,0.38,0.37
744,2229608.557,932486.0482,8.65,0.33,0.32
745,2229600.821,932481.6285,8.91,0.27,0.26
746,2229592.896,932477.1147,9.12,0.2,0.21
747,2229584.844,932472.5086,9.28,0.16,0.16
748,2229576.726,932467.8119,9.38,0.11,0.1
749,2229568.599,932463.0287,9.43,0.08,0.05
750,2229560.498,932458.1736,9.44,0.09,0.01
751,2229552.455,932453.2633,9.42,0.08,-0.02
752,2229544.5,932448.3147,9.37,0.1,-0.05
753,2229536.665,932443.3448,9.28,0.12,-0.09
754,2229528.981,932438.3705,9.15,0.15,-0.13
755,2229521.478,932433.4085,9,0.18,-0.15
756,2229514.179,932428.4706,8.81,0.2,-0.19
757,2229507.069,932423.5476,8.65,0.19,-0.16
758,2229500.126,932418.6251,8.51,0.17,-0.14
759,2229493.326,932413.6887,8.4,0.14,-0.11
760,2229486.645,932408.7239,8.32,0.12,-0.08
761,2229480.061,932403.7164,8.27,0.11,-0.05
762,2229473.55,932398.6517,8.25,0.09,-0.02
763,2229467.091,932393.5161,8.25,0.09,0
764,2229460.669,932388.298,8.27,0.09,0.02
765,2229454.272,932382.9866,8.31,0.09,0.04
766,2229447.886,932377.5711,8.37,0.11,0.06
767,2229441.5,932372.0406,8.45,0.11,0.08
768,2229435.101,932366.3844,8.54,0.13,0.09
769,2229428.675,932360.5914,8.65,0.13,0.11
770,2229422.214,932354.6546,8.77,0.15,0.12
771,2229415.724,932348.5812,8.89,0.13,0.12
772,2229409.214,932342.382,8.99,0.13,0.1
773,2229402.693,932336.0679,9.08,0.11,0.09
774,2229396.17,932329.6497,9.15,0.11,0.07
775,2229389.655,932323.1384,9.21,0.09,0.06
776,2229383.157,932316.5449,9.26,0.08,0.05
777,2229376.685,932309.8793,9.29,0.09,0.03
778,2229370.247,932303.1496,9.31,0.07,0.02
779,2229363.85,932296.3632,9.33,0.07,0.02
780,2229357.502,932289.5273,9.33,0.07,0
781,2229351.211,932282.6492,9.32,0.07,-0.01
782,2229344.983,932275.7364,9.3,0.07,-0.02
783,2229338.827,932268.796,9.28,0.08,-0.02
784,2229332.748,932261.834,9.24,0.08,-0.04
785,2229326.746,932254.8508,9.21,0.08,-0.03
786,2229320.82,932247.8452,9.18,0.08,-0.03
787,2229314.966,932240.8161,9.15,0.08,-0.03
788,2229309.183,932233.7624,9.12,0.07,-0.03
789,2229303.47,932226.6831,9.1,0.08,-0.02
790,2229297.824,932219.577,9.08,0.07,-0.02
791,2229292.246,932212.4457,9.05,0.07,-0.03
792,2229286.741,932205.3012,9.02,0.08,-0.03
793,2229281.318,932198.1583,8.97,0.08,-0.05
794,2229275.986,932191.0317,8.9,0.09,-0.07
795,2229270.752,932183.9361,8.82,0.1,-0.08
796,2229265.626,932176.8863,8.72,0.11,-0.1
797,2229260.615,932169.8968,8.6,0.13,-0.12
798,2229255.729,932162.9833,8.47,0.14,-0.13
799,2229250.978,932156.1638,8.31,0.17,-0.16
800,2229246.372,932149.4576,8.14,0.18,-0.17
801,2229241.923,932142.8834,7.94,0.21,-0.2
802,2229237.64,932136.4605,7.72,0.23,-0.22
803,2229233.536,932130.2076,7.48,0.25,-0.24
804,2229229.621,932124.144,7.22,0.26,-0.26
805,2229225.901,932118.2831,6.94,0.28,-0.28
806,2229222.367,932112.617,6.68,0.27,-0.26
807,2229219.003,932107.1324,6.43,0.25,-0.25
808,2229215.796,932101.8159,6.21,0.22,-0.22
809,2229212.73,932096.6542,6,0.21,-0.21
810,2229209.792,932091.6339,5.82,0.19,-0.18
811,2229206.967,932086.7417,5.65,0.18,-0.17
812,2229204.241,932081.9642,5.5,0.14,-0.15
813,2229201.599,932077.2844,5.37,0.13,-0.13
814,2229199.024,932072.6701,5.28,0.09,-0.09
815,2229196.499,932068.0855,5.23,0.07,-0.05
816,2229194.009,932063.4947,5.22,0.03,-0.01
817,2229191.535,932058.8617,5.25,0.04,0.03
818,2229189.062,932054.1508,5.32,0.08,0.07
819,2229186.573,932049.3261,5.43,0.11,0.11
820,2229184.053,932044.3567,5.57,0.15,0.14
821,2229181.497,932039.2316,5.73,0.16,0.16
822,2229178.902,932033.9449,5.89,0.16,0.16
823,2229176.266,932028.4905,6.06,0.17,0.17
824,2229173.584,932022.8626,6.23,0.18,0.17
825,2229170.855,932017.0551,6.42,0.19,0.19
826,2229168.075,932011.0621,6.61,0.19,0.19
827,2229165.245,932004.8825,6.8,0.2,0.19
828,2229162.373,931998.5345,6.97,0.17,0.17
829,2229159.472,931992.0416,7.11,0.14,0.14
830,2229156.554,931985.4268,7.23,0.12,0.12
831,2229153.631,931978.7133,7.32,0.1,0.09
832,2229150.715,931971.9245,7.39,0.08,0.07
833,2229147.818,931965.0835,7.43,0.05,0.04
834,2229144.952,931958.213,7.44,0.04,0.01
835,2229142.124,931951.3345,7.44,0.04,0
836,2229139.343,931944.4685,7.41,0.05,-0.03
837,2229136.616,931937.636,7.36,0.06,-0.05
838,2229133.949,931930.8576,7.28,0.08,-0.08
839,2229131.352,931924.1544,7.19,0.11,-0.09
840,2229128.831,931917.5469,7.07,0.12,-0.12
841,2229126.392,931911.0506,6.94,0.14,-0.13
842,2229124.031,931904.6593,6.81,0.14,-0.13
843,2229121.743,931898.3611,6.7,0.11,-0.11
844,2229119.523,931892.1445,6.6,0.11,-0.1
845,2229117.366,931885.9976,6.51,0.09,-0.09
846,2229115.266,931879.9089,6.44,0.08,-0.07
847,2229113.218,931873.8665,6.38,0.07,-0.06
848,2229111.218,931867.8607,6.33,0.06,-0.05
849,2229109.268,931861.8894,6.28,0.06,-0.05
850,2229107.371,931855.9523,6.23,0.06,-0.05
851,2229105.53,931850.0494,6.18,0.07,-0.05
852,2229103.747,931844.1803,6.13,0.07,-0.05
853,2229102.027,931838.345,6.08,0.07,-0.05
854,2229100.371,931832.5432,6.03,0.07,-0.05
855,2229098.783,931826.7805,5.98,0.08,-0.05
856,2229097.267,931821.0855,5.89,0.1,-0.09
857,2229095.829,931815.4929,5.77,0.13,-0.12
858,2229094.473,931810.0368,5.62,0.15,-0.15
859,2229093.204,931804.752,5.44,0.2,-0.18
860,2229092.026,931799.6727,5.21,0.22,-0.23
861,2229090.945,931794.8334,4.96,0.26,-0.25
862,2229089.962,931790.2625,4.68,0.29,-0.28
863,2229089.073,931785.963,4.39,0.28,-0.29
864,2229088.27,931781.932,4.11,0.28,-0.28
865,2229087.545,931778.1665,3.83,0.27,-0.28
866,2229086.89,931774.6636,3.56,0.28,-0.27
867,2229086.299,931771.4202,3.3,0.27,-0.26
868,2229085.763,931768.4333,3.03,0.25,-0.27
869,2229085.275,931765.696,2.78,0.25,-0.25
870,2229084.829,931763.186,2.55,0.23,-0.23
871,2229084.42,931760.8768,2.35,0.2,-0.2
872,2229084.043,931758.7422,2.17,0.18,-0.18
873,2229083.693,931756.7557,2.02,0.14,-0.15
874,2229083.363,931754.8911,1.89,0.13,-0.13
875,2229083.048,931753.122,1.8,0.09,-0.09
876,2229082.744,931751.4239,1.73,0.07,-0.07
877,2229082.45,931749.7792,1.67,0.06,-0.06
878,2229082.166,931748.1723,1.63,0.03,-0.04
879,2229081.891,931746.5875,1.61,0.03,-0.02
880,2229081.626,931745.0091,1.6,0,-0.01
881,2229081.369,931743.4214,1.61,0.01,0.01
882,2229081.121,931741.8088,1.63,0.02,0.02
883,2229080.882,931740.1593,1.67,0.04,0.04
884,2229080.654,931738.4768,1.7,0.03,0.03
885,2229080.441,931736.7688,1.72,0.04,0.02
886,2229080.245,931735.0431,1.74,0.02,0.02
887,2229080.07,931733.3072,1.74,0.02,0
888,2229079.918,931731.5688,1.75,0.03,0.01
889,2229079.792,931729.8354,1.74,0.02,-0.01
890,2229079.696,931728.1162,1.72,0.03,-0.02
891,2229079.628,931726.4256,1.69,0.04,-0.03
892,2229079.59,931724.7794,1.65,0.05,-0.04
893,2229079.581,931723.1934,1.59,0.07,-0.06
894,2229079.601,931721.6837,1.51,0.09,-0.08
895,2229079.65,931720.2659,1.42,0.09,-0.09
896,2229079.729,931718.9561,1.31,0.11,-0.11
897,2229079.835,931717.7652,1.2,0.12,-0.11
898,2229079.964,931716.6854,1.09,0.11,-0.11
899,2229080.106,931715.7041,0.99,0.1,-0.1
900,2229080.256,931714.8086,0.91,0.08,-0.08
901,2229080.404,931713.9864,0.84,0.08,-0.07
902,2229080.545,931713.2249,0.77,0.06,-0.07
903,2229080.67,931712.5113,0.72,0.05,-0.05
904,2229080.772,931711.8296,0.69,0.04,-0.03
905,2229080.845,931711.1493,0.68,0.03,-0.01
906,2229080.882,931710.4364,0.71,0.04,0.03
907,2229080.876,931709.657,0.78,0.09,0.07
908,2229080.822,931708.7771,0.88,0.11,0.1
909,2229080.713,931707.7626,1.02,0.14,0.14
910,2229080.542,931706.5797,1.2,0.18,0.18
911,2229080.305,931705.1952,1.4,0.21,0.2
912,2229080.004,931703.5793,1.64,0.25,0.24
913,2229079.642,931701.7032,1.91,0.27,0.27
914,2229079.224,931699.5379,2.21,0.3,0.3
915,2229078.753,931697.0547,2.53,0.31,0.32
916,2229078.233,931694.2245,2.88,0.35,0.35
917,2229077.668,931691.0186,3.26,0.38,0.38
918,2229077.062,931687.416,3.65,0.39,0.39
919,2229076.42,931683.4283,4.04,0.39,0.39
920,2229075.75,931679.0749,4.4,0.36,0.36
921,2229075.056,931674.3754,4.75,0.35,0.35
922,2229074.345,931669.3493,5.08,0.33,0.33
923,2229073.624,931664.0161,5.38,0.3,0.3
924,2229072.898,931658.3954,5.67,0.29,0.29
925,2229072.172,931652.5118,5.93,0.26,0.26
926,2229071.451,931646.4115,6.14,0.22,0.21
927,2229070.738,931640.1456,6.31,0.17,0.17
928,2229070.035,931633.7655,6.42,0.11,0.11
929,2229069.347,931627.3224,6.48,0.06,0.06
930,2229068.675,931620.8676,6.49,0.02,0.01
931,2229068.024,931614.4523,6.45,0.04,-0.04
932,2229067.395,931608.1213,6.36,0.09,-0.09
933,2229066.789,931601.8932,6.26,0.1,-0.1
934,2229066.205,931595.7803,6.14,0.12,-0.12
935,2229065.643,931589.7945,6.01,0.12,-0.13
936,2229065.102,931583.948,5.87,0.14,-0.14
937,2229064.583,931578.2531,5.72,0.16,-0.15
938,2229064.083,931572.7217,5.55,0.16,-0.17
939,2229063.605,931567.3587,5.38,0.17,-0.17
940,2229063.153,931562.1393,5.24,0.14,-0.14
941,2229062.735,931557.0313,5.13,0.11,-0.11
942,2229062.358,931552.0027,5.04,0.09,-0.09
943,2229062.029,931547.0213,4.99,0.07,-0.05
944,2229061.754,931542.0549,4.97,0.06,-0.02
945,2229061.541,931537.0714,4.99,0.06,0.02
946,2229061.398,931532.0451,5.03,0.09,0.04
947,2229061.348,931526.9757,5.07,0.1,0.04
948,2229061.412,931521.8691,5.11,0.12,0.04
949,2229061.613,931516.7315,5.14,0.14,0.03
950,2229061.976,931511.5689,5.18,0.16,0.04
951,2229062.523,931506.3873,5.21,0.19,0.03
952,2229063.276,931501.1928,5.25,0.2,0.04
953,2229064.261,931496.0006,5.28,0.23,0.03
954,2229065.501,931490.862,5.29,0.26,0.01
955,2229067.024,931485.8375,5.25,0.3,-0.04
956,2229068.855,931480.9876,5.18,0.35,-0.07
957,2229071.021,931476.3728,5.1,0.42,-0.08
958,2229073.548,931472.0534,5,0.46,-0.1
959,2229076.462,931468.0901,4.92,0.52,-0.08
960,2229079.779,931464.5335,4.86,0.57,-0.06
961,2229083.481,931461.3962,4.85,0.57,-0.01
962,2229087.54,931458.6809,4.88,0.55,0.03
963,2229091.927,931456.3902,4.95,0.54,0.07
964,2229096.613,931454.527,5.04,0.52,0.09
965,2229101.572,931453.094,5.16,0.51,0.12
966,2229106.774,931452.094,5.3,0.49,0.14
967,2229112.188,931451.5245,5.44,0.48,0.14
968,2229117.769,931451.3623,5.58,0.44,0.14
969,2229123.468,931451.5792,5.7,0.4,0.12
970,2229129.235,931452.1468,5.8,0.36,0.1
971,2229135.024,931453.0368,5.86,0.32,0.06
972,2229140.784,931454.2209,5.88,0.29,0.02
973,2229146.467,931455.6708,5.87,0.28,-0.01
974,2229152.029,931457.3586,5.81,0.27,-0.06
975,2229157.447,931459.2586,5.74,0.25,-0.07
976,2229162.704,931461.3456,5.66,0.25,-0.08
977,2229167.78,931463.5943,5.55,0.24,-0.11
978,2229172.658,931465.9797,5.43,0.24,-0.12
979,2229177.319,931468.4763,5.29,0.25,-0.14
980,2229181.745,931471.0591,5.12,0.24,-0.17
981,2229185.927,931473.7011,4.95,0.26,-0.17
982,2229189.89,931476.3688,4.78,0.22,-0.17
983,2229193.667,931479.027,4.62,0.18,-0.16
984,2229197.292,931481.6405,4.47,0.16,-0.15
985,2229200.799,931484.174,4.33,0.14,-0.14
986,2229204.222,931486.5925,4.19,0.14,-0.14
987,2229207.595,931488.8606,4.06,0.16,-0.13
988,2229210.943,931490.9479,3.95,0.18,-0.11
989,2229214.27,931492.8427,3.83,0.2,-0.12
990,2229217.567,931494.538,3.71,0.19,-0.12
991,2229220.829,931496.0269,3.59,0.21,-0.12
992,2229224.05,931497.3024,3.46,0.21,-0.13
993,2229227.224,931498.3575,3.34,0.23,-0.12
994,2229230.345,931499.1853,3.23,0.24,-0.11
995,2229233.406,931499.7838,3.12,0.24,-0.11
996,2229236.393,931500.1711,3.01,0.22,-0.11
997,2229239.293,931500.3703,2.91,0.21,-0.1
998,2229242.092,931500.4045,2.8,0.2,-0.11
999,2229244.776,931500.2968,2.69,0.18,-0.11
1000,2229247.33,931500.0703,2.56,0.18,-0.13
1001,2229249.74,931499.7482,2.43,0.17,-0.13
1002,2229252,931499.3514,2.29,0.17,-0.14
1003,2229254.124,931498.8929,2.17,0.15,-0.12
1004,2229256.137,931498.3833,2.08,0.12,-0.09
1005,2229258.061,931497.8336,2,0.1,-0.08
1006,2229259.919,931497.2544,1.95,0.07,-0.05
1007,2229261.733,931496.6565,1.91,0.05,-0.04
1008,2229263.528,931496.0507,1.89,0.02,-0.02
1009,2229265.325,931495.4479,1.9,0.01,0.01
